var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
survey_irrigation_manual_override,survey_program_participation_3,0.117,0.014,Yes,0.000,1513
survey_irrigation_manual_override,survey_conservation_last_few,0.154,0.024,Yes,0.000,1452
survey_irrigation_manual_override,survey_giveaway_3,0.028,0.001,No,0.266,1539
survey_irrigation_manual_override,survey_retrofit_rebate_3,0.096,0.009,Yes,0.000,1539
survey_irrigation_manual_override,survey_landscape_rebate_3,0.029,0.001,No,0.251,1539
survey_irrigation_manual_override,survey_followed_guidelines,0.071,0.005,Yes,0.005,1539
survey_irrigation_manual_override,survey_replaced_clothes_washer_HE,0.116,0.013,Yes,0.000,1539
survey_irrigation_manual_override,survey_conservation_shower_short,0.004,0.000,No,0.875,1539
survey_irrigation_manual_override,survey_replaced_showerheads_LF,0.095,0.009,Yes,0.000,1539
survey_irrigation_manual_override,survey_toilet_inserts,-0.016,0.000,No,0.542,1539
survey_irrigation_manual_override,survey_replaced_toilets_last_few,0.054,0.003,Yes,0.034,1539
survey_irrigation_manual_override,survey_disposal_used_less,0.089,0.008,Yes,0.000,1539
survey_irrigation_manual_override,survey_dishwasher_used_less,0.181,0.033,Yes,0.000,1539
survey_irrigation_manual_override,survey_clothes_washer_used_less,0.091,0.008,Yes,0.000,1539
survey_irrigation_manual_override,survey_faucet_drips_repaired,0.079,0.006,Yes,0.002,1539
survey_irrigation_manual_override,survey_audit_last_few,0.053,0.003,Yes,0.038,1539
survey_irrigation_manual_override,survey_shower_bucket,0.011,0.000,No,0.655,1539
survey_irrigation_manual_override,survey_replaced_dishwasher_HE,0.122,0.015,Yes,0.000,1539
survey_irrigation_manual_override,survey_car_washed_less_often,-0.010,0.000,No,0.686,1539
survey_irrigation_manual_override,survey_irrigation_less_often,0.104,0.011,Yes,0.000,1539
survey_irrigation_manual_override,survey_irrigation_avoid_heat,0.259,0.067,Yes,0.000,1539
survey_irrigation_manual_override,survey_landscape_low_water_last_few,0.149,0.022,Yes,0.000,1539
survey_irrigation_manual_override,survey_irrigation_timer_shortened_last_few,0.413,0.171,Yes,0.000,1539
survey_irrigation_manual_override,survey_leak_irrigation_repaired,0.339,0.115,Yes,0.000,1539
survey_irrigation_manual_override,survey_irrigation_inground_monitor,0.417,0.174,Yes,0.000,1539
survey_irrigation_manual_override,survey_irrigation_inground_cycle,0.180,0.032,Yes,0.000,1539
survey_irrigation_manual_override,survey_gray_water_last_few,-0.026,0.001,No,0.312,1539
survey_irrigation_manual_override,survey_rain_barrel_last_few,0.013,0.000,No,0.624,1539
survey_irrigation_manual_override,survey_household_pays,0.021,0.000,No,0.407,1521
survey_irrigation_manual_override,survey_renter,-0.093,0.009,Yes,0.000,1518
survey_irrigation_manual_override,survey_homies,0.013,0.000,No,0.621,1505
survey_irrigation_manual_override,survey_adults_employed,-0.022,0.000,No,0.386,1511
survey_irrigation_manual_override,survey_baths_per_week,-0.099,0.010,Yes,0.000,1513
survey_irrigation_manual_override,survey_showers_not_at_home,-0.009,0.000,No,0.719,1514
survey_irrigation_manual_override,survey_participant,0.046,0.002,No,0.071,1539
survey_irrigation_manual_override,DOYOUTHINKYOURWATERUTILITYDOESTHERIGHTAMOUNTOFWATERC,-0.005,0.000,No,0.913,461
survey_irrigation_manual_override,Ifyouhavealawndoyouoverseedforatemporarywinterlawn,-0.089,0.008,No,0.181,228
survey_irrigation_manual_override,WHATTERMWOULDYOUPREFERTOUSEWHENDESCRIBINGALANDSCAPEAP,-0.148,0.022,Yes,0.007,334
survey_irrigation_manual_override,Wheredoyouthinkhomeownersusethemostwater,0.049,0.002,No,0.370,344
survey_irrigation_manual_override,survey_hot_water_waiting,0.054,0.003,No,0.050,1341
survey_irrigation_manual_override,survey_hot_water_wait_bother,0.007,0.000,No,0.808,1362
survey_irrigation_manual_override,survey_landscaper,-0.016,0.000,No,0.589,1137
survey_irrigation_manual_override,survey_manual_irrigation_pct,-0.306,0.094,Yes,0.000,1143
survey_irrigation_manual_override,survey_spa_or_hot_tub_outdoor_filled,-0.012,0.000,No,0.876,172
survey_irrigation_manual_override,survey_car_washed,-0.079,0.006,Yes,0.002,1514
survey_irrigation_manual_override,survey_walk_washed,-0.054,0.003,Yes,0.036,1477
survey_irrigation_manual_override,survey_drought,-0.115,0.013,Yes,0.000,1496
survey_irrigation_manual_override,survey_highest_grade,0.188,0.035,Yes,0.000,1504
survey_irrigation_manual_override,reuws2_attitude_A,-0.030,0.001,No,0.251,1485
survey_irrigation_manual_override,reuws2_attitude_B,-0.026,0.001,No,0.321,1482
survey_irrigation_manual_override,reuws2_attitude_C,-0.066,0.004,Yes,0.011,1471
survey_irrigation_manual_override,reuws2_attitude_D,-0.050,0.003,No,0.051,1492
survey_irrigation_manual_override,reuws2_attitude_E,-0.037,0.001,No,0.156,1481
survey_irrigation_manual_override,reuws2_attitude_F,-0.115,0.013,Yes,0.000,1512
survey_irrigation_manual_override,reuws2_attitude_G,-0.003,0.000,No,0.920,1504
survey_irrigation_manual_override,reuws2_attitude_H,-0.074,0.005,Yes,0.005,1443
survey_irrigation_manual_override,reuws2_attitude_I,0.047,0.002,No,0.076,1441
survey_irrigation_manual_override,reuws2_attitude_J,0.063,0.004,Yes,0.015,1471
survey_irrigation_manual_override,reuws2_attitude_K,0.128,0.016,Yes,0.000,1479
survey_irrigation_manual_override,reuws2_attitude_L,0.049,0.002,No,0.058,1468
survey_irrigation_manual_override,reuws2_attitude_M,-0.061,0.004,Yes,0.019,1498
survey_irrigation_manual_override,reuws2_attitude_N,-0.027,0.001,No,0.301,1491
survey_irrigation_manual_override,reuws2_attitude_O,0.035,0.001,No,0.177,1495
survey_irrigation_manual_override,reuws2_attitude_P,0.041,0.002,No,0.119,1484
survey_irrigation_manual_override,reuws2_attitude_Q,-0.026,0.001,No,0.318,1478
survey_irrigation_manual_override,reuws2_attitude_R,-0.055,0.003,Yes,0.036,1481
survey_irrigation_manual_override,reuws2_attitude_S,0.033,0.001,No,0.202,1482
survey_irrigation_manual_override,PctSeasonal,0.346,0.120,Yes,0.000,1193
survey_irrigation_manual_override,Inwhatyeardidyoumovetothishome,-0.005,0.000,No,0.835,1491
survey_irrigation_manual_override,TotalPersonsinHousehold,0.011,0.000,No,0.673,1493
survey_irrigation_manual_override,survey_year,0.000,0.000,No,1.000,1539
survey_irrigation_manual_override,survey_other_sources_pct,-0.093,0.009,No,0.385,89
survey_irrigation_manual_override,survey_year_built,0.087,0.008,Yes,0.001,1493
survey_irrigation_manual_override,survey_age_of_home,-0.087,0.008,Yes,0.001,1493
survey_irrigation_manual_override,survey_years_in_home,0.005,0.000,No,0.835,1491
survey_irrigation_manual_override,survey_income,0.205,0.042,Yes,0.000,1329
survey_irrigation_manual_override,PremiseYear,-0.002,0.000,No,0.965,346
survey_irrigation_manual_override,RandomSequence,0.013,0.000,No,0.602,1539
survey_irrigation_manual_override,NormalizedAnnual,0.224,0.050,Yes,0.000,1539
survey_irrigation_manual_override,NormalizedNonseasonal,0.002,0.000,No,0.953,1193
survey_irrigation_manual_override,NormalizedSeasonal,0.259,0.067,Yes,0.000,1155
survey_irrigation_manual_override,StandardizedAnnualresidualbyfamily,0.239,0.057,Yes,0.000,1493
survey_irrigation_manual_override,StandardizedNonseasonalresidualbyfamily,0.007,0.000,No,0.816,1161
survey_irrigation_manual_override,StandardizedSeasonalresidualbyfamily,0.259,0.067,Yes,0.000,1124
survey_irrigation_sensor_soil,survey_irrigation_sensor_rain,-0.009,0.000,No,0.725,1539
survey_irrigation_sensor_soil,survey_irrigation_inground_timer_adjusted,-0.023,0.001,No,0.543,727
survey_irrigation_sensor_soil,survey_irrigation_inground_wbic,0.169,0.028,Yes,0.000,1539
survey_irrigation_sensor_soil,survey_spa_or_hot_tub_outdoor,0.062,0.004,Yes,0.016,1521
survey_irrigation_sensor_soil,survey_water_feature_outdoor,-0.062,0.004,No,0.418,170
survey_irrigation_sensor_soil,survey_pool,0.052,0.003,No,0.052,1394
survey_irrigation_sensor_soil,survey_pool_fill_automatic,0.062,0.004,No,0.372,207
survey_irrigation_sensor_soil,survey_pool_cover_chemical,0.000,0.000,No,1.000,209
survey_irrigation_sensor_soil,survey_pool_cover,-0.032,0.001,No,0.646,209
survey_irrigation_sensor_soil,survey_pool_cover_overnight,-0.024,0.001,No,0.727,209
survey_irrigation_sensor_soil,survey_program_participation_3,-0.018,0.000,No,0.489,1513
survey_irrigation_sensor_soil,survey_conservation_last_few,-0.026,0.001,No,0.320,1452
survey_irrigation_sensor_soil,survey_giveaway_3,-0.009,0.000,No,0.734,1539
survey_irrigation_sensor_soil,survey_retrofit_rebate_3,0.049,0.002,No,0.056,1539
survey_irrigation_sensor_soil,survey_landscape_rebate_3,-0.004,0.000,No,0.878,1539
survey_irrigation_sensor_soil,survey_followed_guidelines,-0.015,0.000,No,0.561,1539
survey_irrigation_sensor_soil,survey_replaced_clothes_washer_HE,-0.004,0.000,No,0.885,1539
survey_irrigation_sensor_soil,survey_conservation_shower_short,-0.013,0.000,No,0.609,1539
survey_irrigation_sensor_soil,survey_replaced_showerheads_LF,-0.034,0.001,No,0.177,1539
survey_irrigation_sensor_soil,survey_toilet_inserts,-0.016,0.000,No,0.535,1539
survey_irrigation_sensor_soil,survey_replaced_toilets_last_few,-0.033,0.001,No,0.199,1539
survey_irrigation_sensor_soil,survey_disposal_used_less,-0.001,0.000,No,0.976,1539
survey_irrigation_sensor_soil,survey_dishwasher_used_less,-0.024,0.001,No,0.355,1539
survey_irrigation_sensor_soil,survey_clothes_washer_used_less,-0.019,0.000,No,0.447,1539
survey_irrigation_sensor_soil,survey_faucet_drips_repaired,-0.039,0.002,No,0.124,1539
survey_irrigation_sensor_soil,survey_audit_last_few,-0.008,0.000,No,0.760,1539
survey_irrigation_sensor_soil,survey_shower_bucket,-0.015,0.000,No,0.561,1539
survey_irrigation_sensor_soil,survey_replaced_dishwasher_HE,0.005,0.000,No,0.854,1539
survey_irrigation_sensor_soil,survey_car_washed_less_often,0.007,0.000,No,0.786,1539
survey_irrigation_sensor_soil,survey_irrigation_less_often,-0.036,0.001,No,0.158,1539
survey_irrigation_sensor_soil,survey_irrigation_avoid_heat,-0.029,0.001,No,0.251,1539
survey_irrigation_sensor_soil,survey_landscape_low_water_last_few,-0.026,0.001,No,0.315,1539
survey_irrigation_sensor_soil,survey_irrigation_timer_shortened_last_few,-0.030,0.001,No,0.238,1539
survey_irrigation_sensor_soil,survey_leak_irrigation_repaired,-0.028,0.001,No,0.267,1539
survey_irrigation_sensor_soil,survey_irrigation_inground_monitor,-0.002,0.000,No,0.952,1539
survey_irrigation_sensor_soil,survey_irrigation_inground_cycle,-0.012,0.000,No,0.646,1539
survey_irrigation_sensor_soil,survey_gray_water_last_few,-0.011,0.000,No,0.658,1539
survey_irrigation_sensor_soil,survey_rain_barrel_last_few,-0.007,0.000,No,0.771,1539
survey_irrigation_sensor_soil,survey_household_pays,0.003,0.000,No,0.897,1521
survey_irrigation_sensor_soil,survey_renter,0.038,0.001,No,0.137,1518
survey_irrigation_sensor_soil,survey_homies,0.013,0.000,No,0.615,1505
survey_irrigation_sensor_soil,survey_adults_employed,0.004,0.000,No,0.881,1511
survey_irrigation_sensor_soil,survey_baths_per_week,-0.023,0.001,No,0.380,1513
survey_irrigation_sensor_soil,survey_showers_not_at_home,0.038,0.001,No,0.138,1514
survey_irrigation_sensor_soil,survey_participant,0.006,0.000,No,0.820,1539
survey_irrigation_sensor_soil,DOYOUTHINKYOURWATERUTILITYDOESTHERIGHTAMOUNTOFWATERC,0.000,0.000,Yes,0.000,461
survey_irrigation_sensor_soil,Ifyouhavealawndoyouoverseedforatemporarywinterlawn,0.078,0.006,No,0.240,228
survey_irrigation_sensor_soil,WHATTERMWOULDYOUPREFERTOUSEWHENDESCRIBINGALANDSCAPEAP,0.085,0.007,No,0.119,334
survey_irrigation_sensor_soil,Wheredoyouthinkhomeownersusethemostwater,0.072,0.005,No,0.181,344
survey_irrigation_sensor_soil,survey_hot_water_waiting,0.014,0.000,No,0.603,1341
survey_irrigation_sensor_soil,survey_hot_water_wait_bother,0.031,0.001,No,0.258,1362
survey_irrigation_sensor_soil,survey_landscaper,0.057,0.003,No,0.053,1137
survey_irrigation_sensor_soil,survey_manual_irrigation_pct,-0.030,0.001,No,0.312,1143
survey_irrigation_sensor_soil,survey_spa_or_hot_tub_outdoor_filled,-0.129,0.017,No,0.093,172
survey_irrigation_sensor_soil,survey_car_washed,-0.020,0.000,No,0.440,1514
survey_irrigation_sensor_soil,survey_walk_washed,0.024,0.001,No,0.361,1477
survey_irrigation_sensor_soil,survey_drought,0.006,0.000,No,0.805,1496
survey_irrigation_sensor_soil,survey_highest_grade,0.007,0.000,No,0.782,1504
survey_irrigation_sensor_soil,reuws2_attitude_A,0.004,0.000,No,0.892,1485
survey_irrigation_sensor_soil,reuws2_attitude_B,-0.002,0.000,No,0.951,1482
survey_irrigation_sensor_soil,reuws2_attitude_C,0.015,0.000,No,0.573,1471
survey_irrigation_sensor_soil,reuws2_attitude_D,0.000,0.000,No,0.997,1492
survey_irrigation_sensor_soil,reuws2_attitude_E,-0.011,0.000,No,0.685,1481
survey_irrigation_sensor_soil,reuws2_attitude_F,-0.047,0.002,No,0.070,1512
survey_irrigation_sensor_soil,reuws2_attitude_G,-0.028,0.001,No,0.277,1504
survey_irrigation_sensor_soil,reuws2_attitude_H,0.030,0.001,No,0.255,1443
survey_irrigation_sensor_soil,reuws2_attitude_I,-0.014,0.000,No,0.598,1441
survey_irrigation_sensor_soil,reuws2_attitude_J,0.061,0.004,Yes,0.018,1471
survey_irrigation_sensor_soil,reuws2_attitude_K,0.032,0.001,No,0.216,1479
survey_irrigation_sensor_soil,reuws2_attitude_L,0.057,0.003,Yes,0.030,1468
survey_irrigation_sensor_soil,reuws2_attitude_M,0.016,0.000,No,0.534,1498
survey_irrigation_sensor_soil,reuws2_attitude_N,0.037,0.001,No,0.156,1491
survey_irrigation_sensor_soil,reuws2_attitude_O,0.021,0.000,No,0.412,1495
survey_irrigation_sensor_soil,reuws2_attitude_P,0.034,0.001,No,0.186,1484
survey_irrigation_sensor_soil,reuws2_attitude_Q,0.056,0.003,Yes,0.031,1478
survey_irrigation_sensor_soil,reuws2_attitude_R,0.040,0.002,No,0.128,1481
survey_irrigation_sensor_soil,reuws2_attitude_S,0.048,0.002,No,0.067,1482
survey_irrigation_sensor_soil,PctSeasonal,0.000,0.000,No,0.996,1193
survey_irrigation_sensor_soil,Inwhatyeardidyoumovetothishome,0.009,0.000,No,0.718,1491
survey_irrigation_sensor_soil,TotalPersonsinHousehold,-0.016,0.000,No,0.546,1493
survey_irrigation_sensor_soil,survey_year,0.000,0.000,No,1.000,1539
survey_irrigation_sensor_soil,survey_other_sources_pct,0.000,0.000,Yes,0.000,89
survey_irrigation_sensor_soil,survey_year_built,0.018,0.000,No,0.484,1493
survey_irrigation_sensor_soil,survey_age_of_home,-0.018,0.000,No,0.484,1493
survey_irrigation_sensor_soil,survey_years_in_home,-0.009,0.000,No,0.718,1491
survey_irrigation_sensor_soil,survey_income,-0.009,0.000,No,0.732,1329
survey_irrigation_sensor_soil,PremiseYear,0.094,0.009,No,0.081,346
survey_irrigation_sensor_soil,RandomSequence,0.030,0.001,No,0.237,1539
survey_irrigation_sensor_soil,NormalizedAnnual,0.009,0.000,No,0.723,1539
survey_irrigation_sensor_soil,NormalizedNonseasonal,0.010,0.000,No,0.735,1193
survey_irrigation_sensor_soil,NormalizedSeasonal,-0.002,0.000,No,0.949,1155
survey_irrigation_sensor_soil,StandardizedAnnualresidualbyfamily,0.018,0.000,No,0.475,1493
survey_irrigation_sensor_soil,StandardizedNonseasonalresidualbyfamily,0.003,0.000,No,0.915,1161
survey_irrigation_sensor_soil,StandardizedSeasonalresidualbyfamily,0.027,0.001,No,0.365,1124
survey_irrigation_sensor_rain,survey_irrigation_inground_timer_adjusted,-0.012,0.000,No,0.756,727
survey_irrigation_sensor_rain,survey_irrigation_inground_wbic,0.553,0.306,Yes,0.000,1539
survey_irrigation_sensor_rain,survey_spa_or_hot_tub_outdoor,0.033,0.001,No,0.204,1521
survey_irrigation_sensor_rain,survey_water_feature_outdoor,0.066,0.004,No,0.393,170
survey_irrigation_sensor_rain,survey_pool,-0.055,0.003,Yes,0.041,1394
survey_irrigation_sensor_rain,survey_pool_fill_automatic,-0.047,0.002,No,0.501,207
survey_irrigation_sensor_rain,survey_pool_cover_chemical,0.000,0.000,No,1.000,209
survey_irrigation_sensor_rain,survey_pool_cover,-0.032,0.001,No,0.646,209
survey_irrigation_sensor_rain,survey_pool_cover_overnight,-0.024,0.001,No,0.727,209
survey_irrigation_sensor_rain,survey_program_participation_3,0.019,0.000,No,0.466,1513
survey_irrigation_sensor_rain,survey_conservation_last_few,0.038,0.001,No,0.150,1452
survey_irrigation_sensor_rain,survey_giveaway_3,-0.007,0.000,No,0.796,1539
survey_irrigation_sensor_rain,survey_retrofit_rebate_3,-0.003,0.000,No,0.898,1539
survey_irrigation_sensor_rain,survey_landscape_rebate_3,0.037,0.001,No,0.151,1539
survey_irrigation_sensor_rain,survey_followed_guidelines,-0.008,0.000,No,0.743,1539
survey_irrigation_sensor_rain,survey_replaced_clothes_washer_HE,0.042,0.002,No,0.097,1539
survey_irrigation_sensor_rain,survey_conservation_shower_short,0.062,0.004,Yes,0.016,1539
survey_irrigation_sensor_rain,survey_replaced_showerheads_LF,0.096,0.009,Yes,0.000,1539
survey_irrigation_sensor_rain,survey_toilet_inserts,0.027,0.001,No,0.299,1539
survey_irrigation_sensor_rain,survey_replaced_toilets_last_few,0.022,0.000,No,0.396,1539
survey_irrigation_sensor_rain,survey_disposal_used_less,0.028,0.001,No,0.274,1539
survey_irrigation_sensor_rain,survey_dishwasher_used_less,0.030,0.001,No,0.245,1539
survey_irrigation_sensor_rain,survey_clothes_washer_used_less,0.022,0.000,No,0.394,1539
survey_irrigation_sensor_rain,survey_faucet_drips_repaired,0.007,0.000,No,0.780,1539
survey_irrigation_sensor_rain,survey_audit_last_few,0.050,0.003,Yes,0.050,1539
survey_irrigation_sensor_rain,survey_shower_bucket,0.063,0.004,Yes,0.014,1539
survey_irrigation_sensor_rain,survey_replaced_dishwasher_HE,0.039,0.002,No,0.122,1539
survey_irrigation_sensor_rain,survey_car_washed_less_often,-0.010,0.000,No,0.699,1539
survey_irrigation_sensor_rain,survey_irrigation_less_often,-0.002,0.000,No,0.923,1539
survey_irrigation_sensor_rain,survey_irrigation_avoid_heat,0.041,0.002,No,0.109,1539
survey_irrigation_sensor_rain,survey_landscape_low_water_last_few,0.036,0.001,No,0.164,1539
survey_irrigation_sensor_rain,survey_irrigation_timer_shortened_last_few,0.053,0.003,Yes,0.036,1539
survey_irrigation_sensor_rain,survey_leak_irrigation_repaired,0.101,0.010,Yes,0.000,1539
survey_irrigation_sensor_rain,survey_irrigation_inground_monitor,0.120,0.014,Yes,0.000,1539
survey_irrigation_sensor_rain,survey_irrigation_inground_cycle,0.117,0.014,Yes,0.000,1539
survey_irrigation_sensor_rain,survey_gray_water_last_few,0.070,0.005,Yes,0.006,1539
survey_irrigation_sensor_rain,survey_rain_barrel_last_few,0.028,0.001,No,0.274,1539
survey_irrigation_sensor_rain,survey_household_pays,0.011,0.000,No,0.658,1521
survey_irrigation_sensor_rain,survey_renter,-0.016,0.000,No,0.534,1518
survey_irrigation_sensor_rain,survey_homies,-0.059,0.003,Yes,0.023,1505
survey_irrigation_sensor_rain,survey_adults_employed,0.015,0.000,No,0.550,1511
survey_irrigation_sensor_rain,survey_baths_per_week,-0.013,0.000,No,0.609,1513
survey_irrigation_sensor_rain,survey_showers_not_at_home,0.047,0.002,No,0.065,1514
survey_irrigation_sensor_rain,survey_participant,0.007,0.000,No,0.770,1539
survey_irrigation_sensor_rain,DOYOUTHINKYOURWATERUTILITYDOESTHERIGHTAMOUNTOFWATERC,-0.003,0.000,No,0.942,461
survey_irrigation_sensor_rain,Ifyouhavealawndoyouoverseedforatemporarywinterlawn,0.002,0.000,No,0.971,228
survey_irrigation_sensor_rain,WHATTERMWOULDYOUPREFERTOUSEWHENDESCRIBINGALANDSCAPEAP,-0.008,0.000,No,0.885,334
survey_irrigation_sensor_rain,Wheredoyouthinkhomeownersusethemostwater,0.017,0.000,No,0.751,344
survey_irrigation_sensor_rain,survey_hot_water_waiting,0.009,0.000,No,0.730,1341
survey_irrigation_sensor_rain,survey_hot_water_wait_bother,0.008,0.000,No,0.768,1362
survey_irrigation_sensor_rain,survey_landscaper,0.016,0.000,No,0.589,1137
survey_irrigation_sensor_rain,survey_manual_irrigation_pct,-0.091,0.008,Yes,0.002,1143
survey_irrigation_sensor_rain,survey_spa_or_hot_tub_outdoor_filled,0.089,0.008,No,0.245,172
survey_irrigation_sensor_rain,survey_car_washed,0.016,0.000,No,0.527,1514
survey_irrigation_sensor_rain,survey_walk_washed,-0.002,0.000,No,0.941,1477
survey_irrigation_sensor_rain,survey_drought,-0.043,0.002,No,0.099,1496
survey_irrigation_sensor_rain,survey_highest_grade,0.063,0.004,Yes,0.015,1504
survey_irrigation_sensor_rain,reuws2_attitude_A,-0.017,0.000,No,0.524,1485
survey_irrigation_sensor_rain,reuws2_attitude_B,0.024,0.001,No,0.364,1482
survey_irrigation_sensor_rain,reuws2_attitude_C,0.001,0.000,No,0.979,1471
survey_irrigation_sensor_rain,reuws2_attitude_D,-0.067,0.004,Yes,0.010,1492
survey_irrigation_sensor_rain,reuws2_attitude_E,-0.049,0.002,No,0.058,1481
survey_irrigation_sensor_rain,reuws2_attitude_F,-0.018,0.000,No,0.480,1512
survey_irrigation_sensor_rain,reuws2_attitude_G,-0.051,0.003,Yes,0.046,1504
survey_irrigation_sensor_rain,reuws2_attitude_H,-0.007,0.000,No,0.781,1443
survey_irrigation_sensor_rain,reuws2_attitude_I,0.032,0.001,No,0.222,1441
survey_irrigation_sensor_rain,reuws2_attitude_J,0.010,0.000,No,0.695,1471
survey_irrigation_sensor_rain,reuws2_attitude_K,0.008,0.000,No,0.767,1479
survey_irrigation_sensor_rain,reuws2_attitude_L,0.075,0.006,Yes,0.004,1468
survey_irrigation_sensor_rain,reuws2_attitude_M,-0.044,0.002,No,0.092,1498
survey_irrigation_sensor_rain,reuws2_attitude_N,0.004,0.000,No,0.891,1491
survey_irrigation_sensor_rain,reuws2_attitude_O,0.038,0.001,No,0.139,1495
survey_irrigation_sensor_rain,reuws2_attitude_P,0.008,0.000,No,0.746,1484
survey_irrigation_sensor_rain,reuws2_attitude_Q,0.011,0.000,No,0.663,1478
survey_irrigation_sensor_rain,reuws2_attitude_R,-0.006,0.000,No,0.805,1481
survey_irrigation_sensor_rain,reuws2_attitude_S,0.024,0.001,No,0.359,1482
survey_irrigation_sensor_rain,PctSeasonal,0.096,0.009,Yes,0.001,1193
survey_irrigation_sensor_rain,Inwhatyeardidyoumovetothishome,0.016,0.000,No,0.530,1491
survey_irrigation_sensor_rain,TotalPersonsinHousehold,-0.041,0.002,No,0.110,1493
survey_irrigation_sensor_rain,survey_year,0.000,0.000,No,1.000,1539
survey_irrigation_sensor_rain,survey_other_sources_pct,-0.086,0.007,No,0.421,89
survey_irrigation_sensor_rain,survey_year_built,-0.002,0.000,No,0.931,1493
survey_irrigation_sensor_rain,survey_age_of_home,0.002,0.000,No,0.931,1493
survey_irrigation_sensor_rain,survey_years_in_home,-0.016,0.000,No,0.530,1491
survey_irrigation_sensor_rain,survey_income,0.103,0.011,Yes,0.000,1329
survey_irrigation_sensor_rain,PremiseYear,0.013,0.000,No,0.815,346
survey_irrigation_sensor_rain,RandomSequence,-0.008,0.000,No,0.756,1539
survey_irrigation_sensor_rain,NormalizedAnnual,0.064,0.004,Yes,0.012,1539
survey_irrigation_sensor_rain,NormalizedNonseasonal,0.009,0.000,No,0.765,1193
survey_irrigation_sensor_rain,NormalizedSeasonal,0.073,0.005,Yes,0.013,1155
survey_irrigation_sensor_rain,StandardizedAnnualresidualbyfamily,0.083,0.007,Yes,0.001,1493
survey_irrigation_sensor_rain,StandardizedNonseasonalresidualbyfamily,0.032,0.001,No,0.272,1161
survey_irrigation_sensor_rain,StandardizedSeasonalresidualbyfamily,0.077,0.006,Yes,0.010,1124
survey_irrigation_inground_timer_adjusted,survey_irrigation_inground_wbic,-0.000,0.000,No,0.991,727
survey_irrigation_inground_timer_adjusted,survey_spa_or_hot_tub_outdoor,-0.016,0.000,No,0.660,721
survey_irrigation_inground_timer_adjusted,survey_water_feature_outdoor,-0.026,0.001,No,0.774,126
survey_irrigation_inground_timer_adjusted,survey_pool,-0.071,0.005,No,0.061,693
survey_irrigation_inground_timer_adjusted,survey_pool_fill_automatic,-0.090,0.008,No,0.290,139
survey_irrigation_inground_timer_adjusted,survey_pool_cover_chemical,0.000,0.000,No,1.000,139
survey_irrigation_inground_timer_adjusted,survey_pool_cover,-0.063,0.004,No,0.465,139
survey_irrigation_inground_timer_adjusted,survey_pool_cover_overnight,-0.023,0.001,No,0.792,139
survey_irrigation_inground_timer_adjusted,survey_program_participation_3,0.002,0.000,No,0.963,714
survey_irrigation_inground_timer_adjusted,survey_conservation_last_few,0.094,0.009,Yes,0.014,693
survey_irrigation_inground_timer_adjusted,survey_giveaway_3,-0.047,0.002,No,0.210,727
survey_irrigation_inground_timer_adjusted,survey_retrofit_rebate_3,0.011,0.000,No,0.775,727
survey_irrigation_inground_timer_adjusted,survey_landscape_rebate_3,-0.017,0.000,No,0.644,727
survey_irrigation_inground_timer_adjusted,survey_followed_guidelines,-0.032,0.001,No,0.388,727
survey_irrigation_inground_timer_adjusted,survey_replaced_clothes_washer_HE,0.028,0.001,No,0.448,727
survey_irrigation_inground_timer_adjusted,survey_conservation_shower_short,0.099,0.010,Yes,0.007,727
survey_irrigation_inground_timer_adjusted,survey_replaced_showerheads_LF,0.013,0.000,No,0.731,727
survey_irrigation_inground_timer_adjusted,survey_toilet_inserts,-0.013,0.000,No,0.727,727
survey_irrigation_inground_timer_adjusted,survey_replaced_toilets_last_few,0.030,0.001,No,0.414,727
survey_irrigation_inground_timer_adjusted,survey_disposal_used_less,0.069,0.005,No,0.065,727
survey_irrigation_inground_timer_adjusted,survey_dishwasher_used_less,0.079,0.006,Yes,0.034,727
survey_irrigation_inground_timer_adjusted,survey_clothes_washer_used_less,0.113,0.013,Yes,0.002,727
survey_irrigation_inground_timer_adjusted,survey_faucet_drips_repaired,0.051,0.003,No,0.170,727
survey_irrigation_inground_timer_adjusted,survey_audit_last_few,0.048,0.002,No,0.198,727
survey_irrigation_inground_timer_adjusted,survey_shower_bucket,0.095,0.009,Yes,0.011,727
survey_irrigation_inground_timer_adjusted,survey_replaced_dishwasher_HE,-0.020,0.000,No,0.590,727
survey_irrigation_inground_timer_adjusted,survey_car_washed_less_often,0.053,0.003,No,0.152,727
survey_irrigation_inground_timer_adjusted,survey_irrigation_less_often,0.091,0.008,Yes,0.014,727
survey_irrigation_inground_timer_adjusted,survey_irrigation_avoid_heat,0.086,0.007,Yes,0.020,727
survey_irrigation_inground_timer_adjusted,survey_landscape_low_water_last_few,0.024,0.001,No,0.510,727
survey_irrigation_inground_timer_adjusted,survey_irrigation_timer_shortened_last_few,0.082,0.007,Yes,0.027,727
survey_irrigation_inground_timer_adjusted,survey_leak_irrigation_repaired,0.006,0.000,No,0.876,727
survey_irrigation_inground_timer_adjusted,survey_irrigation_inground_monitor,0.062,0.004,No,0.094,727
survey_irrigation_inground_timer_adjusted,survey_irrigation_inground_cycle,0.069,0.005,No,0.063,727
survey_irrigation_inground_timer_adjusted,survey_gray_water_last_few,0.017,0.000,No,0.656,727
survey_irrigation_inground_timer_adjusted,survey_rain_barrel_last_few,0.012,0.000,No,0.746,727
