var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
survey_landscape_rebate_3,survey_pool_cover_chemical,0.000,0.000,No,1.000,209
survey_landscape_rebate_3,survey_pool_cover_overnight,-0.030,0.001,No,0.669,209
survey_landscape_rebate_3,survey_pool_fill_automatic,-0.013,0.000,No,0.853,207
survey_landscape_rebate_3,survey_program_participation_3,0.194,0.038,Yes,0.000,1513
survey_landscape_rebate_3,survey_rain_barrel,0.101,0.010,Yes,0.000,1539
survey_landscape_rebate_3,survey_rain_barrel_last_few,0.108,0.012,Yes,0.000,1539
survey_landscape_rebate_3,survey_renter,-0.021,0.000,No,0.425,1518
survey_landscape_rebate_3,survey_replaced_clothes_washer_10,0.019,0.000,No,0.467,1486
survey_landscape_rebate_3,survey_replaced_clothes_washer_HE,0.028,0.001,No,0.280,1539
survey_landscape_rebate_3,survey_replaced_dishwasher_10,0.042,0.002,No,0.112,1457
survey_landscape_rebate_3,survey_replaced_dishwasher_HE,0.002,0.000,No,0.943,1539
survey_landscape_rebate_3,survey_replaced_showerheads_10,0.048,0.002,No,0.063,1485
survey_landscape_rebate_3,survey_replaced_showerheads_LF,0.077,0.006,Yes,0.003,1539
survey_landscape_rebate_3,survey_replaced_toilets_10,0.019,0.000,No,0.463,1467
survey_landscape_rebate_3,survey_replaced_toilets_last_few,0.007,0.000,No,0.783,1539
survey_landscape_rebate_3,survey_retrofit_rebate_3,0.103,0.011,Yes,0.000,1539
survey_landscape_rebate_3,survey_roof_direction,-0.014,0.000,No,0.574,1539
survey_landscape_rebate_3,survey_shower_bucket,0.041,0.002,No,0.106,1539
survey_landscape_rebate_3,survey_showers_not_at_home,0.029,0.001,No,0.255,1514
survey_landscape_rebate_3,survey_spa_indoor,0.037,0.001,No,0.162,1442
survey_landscape_rebate_3,survey_spa_or_hot_tub_outdoor,0.080,0.006,Yes,0.002,1521
survey_landscape_rebate_3,survey_stream,-0.003,0.000,No,0.914,1539
survey_landscape_rebate_3,survey_toilet_inserts,0.067,0.004,Yes,0.009,1539
survey_landscape_rebate_3,survey_treatment,-0.027,0.001,No,0.296,1448
survey_landscape_rebate_3,survey_water_feature_indoor,-0.010,0.000,No,0.696,1443
survey_landscape_rebate_3,survey_water_feature_outdoor,0.001,0.000,No,0.989,170
survey_landscape_rebate_3,survey_well,-0.005,0.000,No,0.839,1539
survey_landscape_trees_and_shrubs,survey_landscape_turf,0.723,0.522,Yes,0.000,1539
survey_landscape_trees_and_shrubs,survey_landscaper_waters,-0.074,0.006,No,0.154,368
survey_landscape_trees_and_shrubs,survey_leak_irrigation,0.070,0.005,Yes,0.006,1539
survey_landscape_trees_and_shrubs,survey_leak_irrigation_repaired,0.236,0.056,Yes,0.000,1539
survey_landscape_trees_and_shrubs,survey_leak_other,-0.040,0.002,No,0.119,1539
survey_landscape_trees_and_shrubs,survey_leak_pool,0.013,0.000,No,0.604,1539
survey_landscape_trees_and_shrubs,survey_leak_toilet,-0.049,0.002,No,0.053,1539
survey_landscape_trees_and_shrubs,Adultsincludingyouage18,-0.006,0.000,No,0.820,1493
survey_landscape_trees_and_shrubs,survey_number_of_bathtub_only,-0.046,0.002,No,0.148,993
survey_landscape_trees_and_shrubs,survey_number_of_bathtub_showers,-0.039,0.002,No,0.132,1478
survey_landscape_trees_and_shrubs,survey_number_of_bathtubs,-0.061,0.004,Yes,0.017,1498
survey_landscape_trees_and_shrubs,Howmanybedroomsdoesthishousehave,0.125,0.016,Yes,0.000,1523
survey_landscape_trees_and_shrubs,Childrenage312,-0.011,0.000,No,0.677,1493
survey_landscape_trees_and_shrubs,InfantsorToddlersunderage3,-0.020,0.000,No,0.449,1493
survey_landscape_trees_and_shrubs,survey_number_of_shower_only,0.192,0.037,Yes,0.000,1317
survey_landscape_trees_and_shrubs,survey_number_of_showers,0.149,0.022,Yes,0.000,1515
survey_landscape_trees_and_shrubs,survey_number_of_showers_hydra,-0.095,0.009,Yes,0.000,1445
survey_landscape_trees_and_shrubs,survey_number_of_showers_rain,-0.051,0.003,No,0.063,1348
survey_landscape_trees_and_shrubs,survey_number_of_showers_spray,-0.138,0.019,Yes,0.000,1394
survey_landscape_trees_and_shrubs,Teenagersage1317,-0.047,0.002,No,0.070,1493
survey_landscape_trees_and_shrubs,survey_number_of_toilets,0.196,0.038,Yes,0.000,1519
survey_landscape_trees_and_shrubs,survey_number_of_toilets_16,0.107,0.011,Yes,0.002,829
survey_landscape_trees_and_shrubs,survey_number_of_toilets_dual,0.090,0.008,Yes,0.043,510
survey_landscape_trees_and_shrubs,survey_number_of_toilets_GT16,0.032,0.001,No,0.338,889
survey_landscape_trees_and_shrubs,survey_number_of_toilets_HET,0.037,0.001,No,0.349,640
survey_landscape_trees_and_shrubs,survey_number_of_utility_sink,0.109,0.012,Yes,0.000,1095
survey_landscape_trees_and_shrubs,survey_number_of_whirlpools,0.110,0.012,Yes,0.001,968
survey_landscape_trees_and_shrubs,survey_other_features,0.086,0.007,Yes,0.001,1398
survey_landscape_trees_and_shrubs,survey_participant,0.025,0.001,No,0.321,1539
survey_landscape_trees_and_shrubs,survey_pets,0.144,0.021,Yes,0.000,1471
survey_landscape_trees_and_shrubs,survey_pool,0.020,0.000,No,0.457,1394
survey_landscape_trees_and_shrubs,survey_pool_cover,-0.129,0.017,No,0.063,209
survey_landscape_trees_and_shrubs,survey_pool_cover_chemical,0.000,0.000,No,1.000,209
survey_landscape_trees_and_shrubs,survey_pool_cover_overnight,-0.186,0.035,Yes,0.007,209
survey_landscape_trees_and_shrubs,survey_pool_fill_automatic,0.110,0.012,No,0.114,207
survey_landscape_trees_and_shrubs,survey_program_participation_3,0.123,0.015,Yes,0.000,1513
survey_landscape_trees_and_shrubs,survey_rain_barrel,0.058,0.003,Yes,0.024,1539
survey_landscape_trees_and_shrubs,survey_rain_barrel_last_few,0.047,0.002,No,0.065,1539
survey_landscape_trees_and_shrubs,survey_renter,-0.092,0.008,Yes,0.000,1518
survey_landscape_trees_and_shrubs,survey_replaced_clothes_washer_10,0.062,0.004,Yes,0.017,1486
survey_landscape_trees_and_shrubs,survey_replaced_clothes_washer_HE,0.114,0.013,Yes,0.000,1539
survey_landscape_trees_and_shrubs,survey_replaced_dishwasher_10,0.171,0.029,Yes,0.000,1457
survey_landscape_trees_and_shrubs,survey_replaced_dishwasher_HE,0.143,0.020,Yes,0.000,1539
survey_landscape_trees_and_shrubs,survey_replaced_showerheads_10,0.124,0.015,Yes,0.000,1485
survey_landscape_trees_and_shrubs,survey_replaced_showerheads_LF,0.140,0.020,Yes,0.000,1539
survey_landscape_trees_and_shrubs,survey_replaced_toilets_10,0.048,0.002,No,0.064,1467
survey_landscape_trees_and_shrubs,survey_replaced_toilets_last_few,0.107,0.012,Yes,0.000,1539
survey_landscape_trees_and_shrubs,survey_retrofit_rebate_3,0.110,0.012,Yes,0.000,1539
survey_landscape_trees_and_shrubs,survey_roof_direction,0.108,0.012,Yes,0.000,1539
survey_landscape_trees_and_shrubs,survey_shower_bucket,0.020,0.000,No,0.434,1539
survey_landscape_trees_and_shrubs,survey_showers_not_at_home,0.042,0.002,No,0.104,1514
survey_landscape_trees_and_shrubs,survey_spa_indoor,0.029,0.001,No,0.268,1442
survey_landscape_trees_and_shrubs,survey_spa_or_hot_tub_outdoor,0.093,0.009,Yes,0.000,1521
survey_landscape_trees_and_shrubs,survey_stream,0.028,0.001,No,0.273,1539
survey_landscape_trees_and_shrubs,survey_toilet_inserts,-0.040,0.002,No,0.119,1539
survey_landscape_trees_and_shrubs,survey_treatment,0.035,0.001,No,0.181,1448
survey_landscape_trees_and_shrubs,survey_water_feature_indoor,0.012,0.000,No,0.653,1443
survey_landscape_trees_and_shrubs,survey_water_feature_outdoor,0.121,0.015,No,0.117,170
survey_landscape_trees_and_shrubs,survey_well,0.032,0.001,No,0.204,1539
survey_landscape_turf,survey_landscaper_waters,-0.117,0.014,Yes,0.025,368
survey_landscape_turf,survey_leak_irrigation,0.035,0.001,No,0.164,1539
survey_landscape_turf,survey_leak_irrigation_repaired,0.192,0.037,Yes,0.000,1539
survey_landscape_turf,survey_leak_other,-0.020,0.000,No,0.424,1539
survey_landscape_turf,survey_leak_pool,0.015,0.000,No,0.558,1539
survey_landscape_turf,survey_leak_toilet,-0.029,0.001,No,0.256,1539
survey_landscape_turf,Adultsincludingyouage18,0.031,0.001,No,0.234,1493
survey_landscape_turf,survey_number_of_bathtub_only,-0.072,0.005,Yes,0.024,993
survey_landscape_turf,survey_number_of_bathtub_showers,-0.036,0.001,No,0.163,1478
survey_landscape_turf,survey_number_of_bathtubs,-0.075,0.006,Yes,0.004,1498
survey_landscape_turf,Howmanybedroomsdoesthishousehave,0.129,0.017,Yes,0.000,1523
survey_landscape_turf,Childrenage312,-0.003,0.000,No,0.912,1493
survey_landscape_turf,InfantsorToddlersunderage3,-0.012,0.000,No,0.650,1493
survey_landscape_turf,survey_number_of_shower_only,0.124,0.015,Yes,0.000,1317
survey_landscape_turf,survey_number_of_showers,0.086,0.007,Yes,0.001,1515
survey_landscape_turf,survey_number_of_showers_hydra,-0.083,0.007,Yes,0.002,1445
survey_landscape_turf,survey_number_of_showers_rain,-0.030,0.001,No,0.268,1348
survey_landscape_turf,survey_number_of_showers_spray,-0.140,0.020,Yes,0.000,1394
survey_landscape_turf,Teenagersage1317,-0.036,0.001,No,0.166,1493
survey_landscape_turf,survey_number_of_toilets,0.108,0.012,Yes,0.000,1519
survey_landscape_turf,survey_number_of_toilets_16,0.042,0.002,No,0.228,829
survey_landscape_turf,survey_number_of_toilets_dual,0.056,0.003,No,0.208,510
survey_landscape_turf,survey_number_of_toilets_GT16,0.090,0.008,Yes,0.007,889
survey_landscape_turf,survey_number_of_toilets_HET,0.016,0.000,No,0.688,640
survey_landscape_turf,survey_number_of_utility_sink,0.061,0.004,Yes,0.044,1095
survey_landscape_turf,survey_number_of_whirlpools,0.009,0.000,No,0.777,968
survey_landscape_turf,survey_other_features,0.050,0.002,No,0.062,1398
survey_landscape_turf,survey_participant,0.002,0.000,No,0.933,1539
survey_landscape_turf,survey_pets,0.165,0.027,Yes,0.000,1471
survey_landscape_turf,survey_pool,-0.150,0.022,Yes,0.000,1394
survey_landscape_turf,survey_pool_cover,0.047,0.002,No,0.503,209
survey_landscape_turf,survey_pool_cover_chemical,0.000,0.000,No,1.000,209
survey_landscape_turf,survey_pool_cover_overnight,-0.031,0.001,No,0.661,209
survey_landscape_turf,survey_pool_fill_automatic,-0.118,0.014,No,0.091,207
survey_landscape_turf,survey_program_participation_3,0.154,0.024,Yes,0.000,1513
survey_landscape_turf,survey_rain_barrel,0.051,0.003,Yes,0.044,1539
survey_landscape_turf,survey_rain_barrel_last_few,0.049,0.002,No,0.053,1539
survey_landscape_turf,survey_renter,-0.076,0.006,Yes,0.003,1518
survey_landscape_turf,survey_replaced_clothes_washer_10,0.057,0.003,Yes,0.029,1486
survey_landscape_turf,survey_replaced_clothes_washer_HE,0.103,0.011,Yes,0.000,1539
survey_landscape_turf,survey_replaced_dishwasher_10,0.131,0.017,Yes,0.000,1457
survey_landscape_turf,survey_replaced_dishwasher_HE,0.093,0.009,Yes,0.000,1539
survey_landscape_turf,survey_replaced_showerheads_10,0.106,0.011,Yes,0.000,1485
survey_landscape_turf,survey_replaced_showerheads_LF,0.145,0.021,Yes,0.000,1539
survey_landscape_turf,survey_replaced_toilets_10,0.077,0.006,Yes,0.003,1467
survey_landscape_turf,survey_replaced_toilets_last_few,0.121,0.015,Yes,0.000,1539
survey_landscape_turf,survey_retrofit_rebate_3,0.113,0.013,Yes,0.000,1539
survey_landscape_turf,survey_roof_direction,0.110,0.012,Yes,0.000,1539
survey_landscape_turf,survey_shower_bucket,0.015,0.000,No,0.557,1539
survey_landscape_turf,survey_showers_not_at_home,0.059,0.003,Yes,0.021,1514
survey_landscape_turf,survey_spa_indoor,0.040,0.002,No,0.133,1442
survey_landscape_turf,survey_spa_or_hot_tub_outdoor,-0.025,0.001,No,0.338,1521
survey_landscape_turf,survey_stream,0.028,0.001,No,0.265,1539
survey_landscape_turf,survey_toilet_inserts,-0.025,0.001,No,0.331,1539
survey_landscape_turf,survey_treatment,-0.156,0.024,Yes,0.000,1448
survey_landscape_turf,survey_water_feature_indoor,0.035,0.001,No,0.186,1443
survey_landscape_turf,survey_water_feature_outdoor,-0.033,0.001,No,0.665,170
survey_landscape_turf,survey_well,0.053,0.003,Yes,0.037,1539
survey_landscaper_waters,survey_leak_irrigation,0.098,0.010,No,0.061,368
survey_landscaper_waters,survey_leak_irrigation_repaired,-0.068,0.005,No,0.194,368
survey_landscaper_waters,survey_leak_other,-0.006,0.000,No,0.904,368
survey_landscaper_waters,survey_leak_pool,0.056,0.003,No,0.286,368
survey_landscaper_waters,survey_leak_toilet,-0.079,0.006,No,0.130,368
survey_landscaper_waters,Adultsincludingyouage18,-0.110,0.012,Yes,0.037,359
survey_landscaper_waters,survey_number_of_bathtub_only,0.075,0.006,No,0.264,224
survey_landscaper_waters,survey_number_of_bathtub_showers,-0.057,0.003,No,0.295,345
survey_landscaper_waters,survey_number_of_bathtubs,-0.034,0.001,No,0.520,354
survey_landscaper_waters,Howmanybedroomsdoesthishousehave,-0.131,0.017,Yes,0.012,366
survey_landscaper_waters,Childrenage312,-0.091,0.008,No,0.085,359
survey_landscaper_waters,InfantsorToddlersunderage3,-0.071,0.005,No,0.178,359
survey_landscaper_waters,survey_number_of_shower_only,0.008,0.000,No,0.883,336
survey_landscaper_waters,survey_number_of_showers,-0.056,0.003,No,0.285,362
survey_landscaper_waters,survey_number_of_showers_hydra,0.059,0.004,No,0.267,353
survey_landscaper_waters,survey_number_of_showers_rain,-0.028,0.001,No,0.611,328
survey_landscaper_waters,survey_number_of_showers_spray,-0.008,0.000,No,0.882,339
survey_landscaper_waters,Teenagersage1317,-0.057,0.003,No,0.283,359
survey_landscaper_waters,survey_number_of_toilets,-0.002,0.000,No,0.974,366
survey_landscaper_waters,survey_number_of_toilets_16,0.089,0.008,No,0.205,203
survey_landscaper_waters,survey_number_of_toilets_dual,-0.058,0.003,No,0.543,112
survey_landscaper_waters,survey_number_of_toilets_GT16,-0.010,0.000,No,0.888,200
survey_landscaper_waters,survey_number_of_toilets_HET,0.024,0.001,No,0.782,138
survey_landscaper_waters,survey_number_of_utility_sink,0.062,0.004,No,0.315,268
survey_landscaper_waters,survey_number_of_whirlpools,0.017,0.000,No,0.798,218
survey_landscaper_waters,survey_other_features,-0.035,0.001,No,0.533,326
survey_landscaper_waters,survey_participant,0.009,0.000,No,0.869,368
survey_landscaper_waters,survey_pets,-0.028,0.001,No,0.603,350
survey_landscaper_waters,survey_pool,0.188,0.035,Yes,0.000,345
survey_landscaper_waters,survey_pool_cover,0.119,0.014,No,0.202,117
survey_landscaper_waters,survey_pool_cover_chemical,0.000,0.000,No,1.000,117
survey_landscaper_waters,survey_pool_cover_overnight,0.138,0.019,No,0.139,117
survey_landscaper_waters,survey_pool_fill_automatic,0.007,0.000,No,0.937,117
survey_landscaper_waters,survey_program_participation_3,-0.118,0.014,Yes,0.026,356
survey_landscaper_waters,survey_rain_barrel,0.010,0.000,No,0.844,368
survey_landscaper_waters,survey_rain_barrel_last_few,0.082,0.007,No,0.115,368
survey_landscaper_waters,survey_renter,0.123,0.015,Yes,0.019,366
survey_landscaper_waters,survey_replaced_clothes_washer_10,-0.056,0.003,No,0.295,357
survey_landscaper_waters,survey_replaced_clothes_washer_HE,-0.071,0.005,No,0.172,368
survey_landscaper_waters,survey_replaced_dishwasher_10,-0.034,0.001,No,0.520,353
survey_landscaper_waters,survey_replaced_dishwasher_HE,-0.057,0.003,No,0.272,368
survey_landscaper_waters,survey_replaced_showerheads_10,-0.007,0.000,No,0.896,358
survey_landscaper_waters,survey_replaced_showerheads_LF,-0.117,0.014,Yes,0.025,368
survey_landscaper_waters,survey_replaced_toilets_10,-0.066,0.004,No,0.214,355
survey_landscaper_waters,survey_replaced_toilets_last_few,-0.110,0.012,Yes,0.036,368
survey_landscaper_waters,survey_retrofit_rebate_3,-0.069,0.005,No,0.184,368
survey_landscaper_waters,survey_roof_direction,0.013,0.000,No,0.809,368
survey_landscaper_waters,survey_shower_bucket,-0.049,0.002,No,0.351,368
survey_landscaper_waters,survey_showers_not_at_home,0.081,0.006,No,0.125,364
survey_landscaper_waters,survey_spa_indoor,-0.026,0.001,No,0.634,341
survey_landscaper_waters,survey_spa_or_hot_tub_outdoor,0.075,0.006,No,0.155,363
survey_landscaper_waters,survey_stream,0.058,0.003,No,0.271,368
survey_landscaper_waters,survey_toilet_inserts,-0.095,0.009,No,0.068,368
survey_landscaper_waters,survey_treatment,0.207,0.043,Yes,0.000,346
survey_landscaper_waters,survey_water_feature_indoor,0.035,0.001,No,0.521,342
survey_landscaper_waters,survey_water_feature_outdoor,0.018,0.000,No,0.875,78
survey_landscaper_waters,survey_well,0.010,0.000,No,0.844,368
survey_leak_irrigation,survey_leak_irrigation_repaired,0.088,0.008,Yes,0.001,1539
survey_leak_irrigation,survey_leak_other,0.112,0.013,Yes,0.000,1539
survey_leak_irrigation,survey_leak_pool,0.250,0.063,Yes,0.000,1539
survey_leak_irrigation,survey_leak_toilet,0.086,0.007,Yes,0.001,1539
survey_leak_irrigation,Adultsincludingyouage18,0.048,0.002,No,0.064,1493
survey_leak_irrigation,survey_number_of_bathtub_only,0.033,0.001,No,0.293,993
survey_leak_irrigation,survey_number_of_bathtub_showers,-0.013,0.000,No,0.620,1478
survey_leak_irrigation,survey_number_of_bathtubs,-0.003,0.000,No,0.912,1498
survey_leak_irrigation,Howmanybedroomsdoesthishousehave,0.080,0.006,Yes,0.002,1523
survey_leak_irrigation,Childrenage312,0.006,0.000,No,0.831,1493
survey_leak_irrigation,InfantsorToddlersunderage3,-0.001,0.000,No,0.955,1493
survey_leak_irrigation,survey_number_of_shower_only,0.069,0.005,Yes,0.012,1317
survey_leak_irrigation,survey_number_of_showers,0.063,0.004,Yes,0.014,1515
survey_leak_irrigation,survey_number_of_showers_hydra,0.005,0.000,No,0.857,1445
survey_leak_irrigation,survey_number_of_showers_rain,0.044,0.002,No,0.108,1348
survey_leak_irrigation,survey_number_of_showers_spray,-0.024,0.001,No,0.367,1394
survey_leak_irrigation,Teenagersage1317,-0.016,0.000,No,0.529,1493
survey_leak_irrigation,survey_number_of_toilets,0.105,0.011,Yes,0.000,1519
survey_leak_irrigation,survey_number_of_toilets_16,-0.001,0.000,No,0.968,829
survey_leak_irrigation,survey_number_of_toilets_dual,0.026,0.001,No,0.553,510
survey_leak_irrigation,survey_number_of_toilets_GT16,0.044,0.002,No,0.189,889
survey_leak_irrigation,survey_number_of_toilets_HET,0.046,0.002,No,0.242,640
survey_leak_irrigation,survey_number_of_utility_sink,0.113,0.013,Yes,0.000,1095
survey_leak_irrigation,survey_number_of_whirlpools,0.044,0.002,No,0.167,968
survey_leak_irrigation,survey_other_features,0.030,0.001,No,0.262,1398
survey_leak_irrigation,survey_participant,0.039,0.001,No,0.131,1539
survey_leak_irrigation,survey_pets,0.013,0.000,No,0.630,1471
survey_leak_irrigation,survey_pool,0.164,0.027,Yes,0.000,1394
survey_leak_irrigation,survey_pool_cover,-0.032,0.001,No,0.641,209
survey_leak_irrigation,survey_pool_cover_chemical,0.000,0.000,No,1.000,209
survey_leak_irrigation,survey_pool_cover_overnight,-0.097,0.009,No,0.162,209
survey_leak_irrigation,survey_pool_fill_automatic,-0.001,0.000,No,0.993,207
survey_leak_irrigation,survey_program_participation_3,-0.017,0.000,No,0.506,1513
survey_leak_irrigation,survey_rain_barrel,0.006,0.000,No,0.801,1539
survey_leak_irrigation,survey_rain_barrel_last_few,0.032,0.001,No,0.204,1539
survey_leak_irrigation,survey_renter,-0.047,0.002,No,0.069,1518
survey_leak_irrigation,survey_replaced_clothes_washer_10,0.006,0.000,No,0.815,1486
survey_leak_irrigation,survey_replaced_clothes_washer_HE,0.004,0.000,No,0.862,1539
survey_leak_irrigation,survey_replaced_dishwasher_10,0.064,0.004,Yes,0.014,1457
survey_leak_irrigation,survey_replaced_dishwasher_HE,0.005,0.000,No,0.836,1539
survey_leak_irrigation,survey_replaced_showerheads_10,0.056,0.003,Yes,0.032,1485
survey_leak_irrigation,survey_replaced_showerheads_LF,0.017,0.000,No,0.516,1539
survey_leak_irrigation,survey_replaced_toilets_10,0.031,0.001,No,0.242,1467
survey_leak_irrigation,survey_replaced_toilets_last_few,0.020,0.000,No,0.427,1539
survey_leak_irrigation,survey_retrofit_rebate_3,-0.006,0.000,No,0.814,1539
survey_leak_irrigation,survey_roof_direction,-0.007,0.000,No,0.773,1539
survey_leak_irrigation,survey_shower_bucket,-0.041,0.002,No,0.104,1539
survey_leak_irrigation,survey_showers_not_at_home,0.003,0.000,No,0.913,1514
survey_leak_irrigation,survey_spa_indoor,0.083,0.007,Yes,0.002,1442
survey_leak_irrigation,survey_spa_or_hot_tub_outdoor,0.075,0.006,Yes,0.003,1521
survey_leak_irrigation,survey_stream,-0.008,0.000,No,0.754,1539
survey_leak_irrigation,survey_toilet_inserts,-0.014,0.000,No,0.575,1539
survey_leak_irrigation,survey_treatment,0.170,0.029,Yes,0.000,1448
survey_leak_irrigation,survey_water_feature_indoor,0.065,0.004,Yes,0.014,1443
survey_leak_irrigation,survey_water_feature_outdoor,0.096,0.009,No,0.215,170
survey_leak_irrigation,survey_well,-0.015,0.000,No,0.557,1539
survey_leak_irrigation_repaired,survey_leak_other,-0.001,0.000,No,0.967,1539
survey_leak_irrigation_repaired,survey_leak_pool,0.004,0.000,No,0.889,1539
survey_leak_irrigation_repaired,survey_leak_toilet,-0.056,0.003,Yes,0.028,1539
survey_leak_irrigation_repaired,Adultsincludingyouage18,0.052,0.003,Yes,0.044,1493
survey_leak_irrigation_repaired,survey_number_of_bathtub_only,0.021,0.000,No,0.516,993
survey_leak_irrigation_repaired,survey_number_of_bathtub_showers,0.017,0.000,No,0.514,1478
survey_leak_irrigation_repaired,survey_number_of_bathtubs,0.018,0.000,No,0.485,1498
survey_leak_irrigation_repaired,Howmanybedroomsdoesthishousehave,0.113,0.013,Yes,0.000,1523
survey_leak_irrigation_repaired,Childrenage312,-0.016,0.000,No,0.540,1493
survey_leak_irrigation_repaired,InfantsorToddlersunderage3,-0.036,0.001,No,0.165,1493
survey_leak_irrigation_repaired,survey_number_of_shower_only,0.190,0.036,Yes,0.000,1317
survey_leak_irrigation_repaired,survey_number_of_showers,0.176,0.031,Yes,0.000,1515
survey_leak_irrigation_repaired,survey_number_of_showers_hydra,-0.013,0.000,No,0.614,1445
survey_leak_irrigation_repaired,survey_number_of_showers_rain,0.038,0.001,No,0.163,1348
survey_leak_irrigation_repaired,survey_number_of_showers_spray,-0.044,0.002,No,0.097,1394
survey_leak_irrigation_repaired,Teenagersage1317,-0.011,0.000,No,0.657,1493
survey_leak_irrigation_repaired,survey_number_of_toilets,0.225,0.051,Yes,0.000,1519
survey_leak_irrigation_repaired,survey_number_of_toilets_16,0.170,0.029,Yes,0.000,829
survey_leak_irrigation_repaired,survey_number_of_toilets_dual,0.174,0.030,Yes,0.000,510
survey_leak_irrigation_repaired,survey_number_of_toilets_GT16,0.066,0.004,Yes,0.049,889
survey_leak_irrigation_repaired,survey_number_of_toilets_HET,0.060,0.004,No,0.131,640
survey_leak_irrigation_repaired,survey_number_of_utility_sink,0.173,0.030,Yes,0.000,1095
survey_leak_irrigation_repaired,survey_number_of_whirlpools,0.153,0.023,Yes,0.000,968
survey_leak_irrigation_repaired,survey_other_features,0.063,0.004,Yes,0.019,1398
survey_leak_irrigation_repaired,survey_participant,0.035,0.001,No,0.175,1539
survey_leak_irrigation_repaired,survey_pets,0.046,0.002,No,0.080,1471
survey_leak_irrigation_repaired,survey_pool,0.130,0.017,Yes,0.000,1394
survey_leak_irrigation_repaired,survey_pool_cover,-0.092,0.008,No,0.186,209
survey_leak_irrigation_repaired,survey_pool_cover_chemical,0.000,0.000,No,1.000,209
survey_leak_irrigation_repaired,survey_pool_cover_overnight,-0.070,0.005,No,0.316,209
survey_leak_irrigation_repaired,survey_pool_fill_automatic,0.265,0.070,Yes,0.000,207
survey_leak_irrigation_repaired,survey_program_participation_3,0.076,0.006,Yes,0.003,1513
survey_leak_irrigation_repaired,survey_rain_barrel,0.066,0.004,Yes,0.009,1539
survey_leak_irrigation_repaired,survey_rain_barrel_last_few,0.059,0.003,Yes,0.021,1539
survey_leak_irrigation_repaired,survey_renter,-0.092,0.009,Yes,0.000,1518
survey_leak_irrigation_repaired,survey_replaced_clothes_washer_10,0.098,0.010,Yes,0.000,1486
survey_leak_irrigation_repaired,survey_replaced_clothes_washer_HE,0.254,0.065,Yes,0.000,1539
survey_leak_irrigation_repaired,survey_replaced_dishwasher_10,0.116,0.013,Yes,0.000,1457
survey_leak_irrigation_repaired,survey_replaced_dishwasher_HE,0.251,0.063,Yes,0.000,1539
survey_leak_irrigation_repaired,survey_replaced_showerheads_10,0.110,0.012,Yes,0.000,1485
survey_leak_irrigation_repaired,survey_replaced_showerheads_LF,0.228,0.052,Yes,0.000,1539
survey_leak_irrigation_repaired,survey_replaced_toilets_10,0.040,0.002,No,0.125,1467
survey_leak_irrigation_repaired,survey_replaced_toilets_last_few,0.187,0.035,Yes,0.000,1539
survey_leak_irrigation_repaired,survey_retrofit_rebate_3,0.035,0.001,No,0.172,1539
survey_leak_irrigation_repaired,survey_roof_direction,0.057,0.003,Yes,0.024,1539
survey_leak_irrigation_repaired,survey_shower_bucket,0.062,0.004,Yes,0.016,1539
survey_leak_irrigation_repaired,survey_showers_not_at_home,0.023,0.001,No,0.373,1514
survey_leak_irrigation_repaired,survey_spa_indoor,0.009,0.000,No,0.736,1442
survey_leak_irrigation_repaired,survey_spa_or_hot_tub_outdoor,0.177,0.031,Yes,0.000,1521
survey_leak_irrigation_repaired,survey_stream,-0.020,0.000,No,0.433,1539
survey_leak_irrigation_repaired,survey_toilet_inserts,0.093,0.009,Yes,0.000,1539
survey_leak_irrigation_repaired,survey_treatment,0.182,0.033,Yes,0.000,1448
survey_leak_irrigation_repaired,survey_water_feature_indoor,-0.018,0.000,No,0.498,1443
survey_leak_irrigation_repaired,survey_water_feature_outdoor,0.150,0.023,No,0.050,170
survey_leak_irrigation_repaired,survey_well,-0.015,0.000,No,0.564,1539
survey_leak_other,survey_leak_pool,0.216,0.047,Yes,0.000,1539
survey_leak_other,survey_leak_toilet,0.144,0.021,Yes,0.000,1539
survey_leak_other,Adultsincludingyouage18,0.026,0.001,No,0.315,1493
survey_leak_other,survey_number_of_bathtub_only,0.061,0.004,No,0.056,993
survey_leak_other,survey_number_of_bathtub_showers,-0.003,0.000,No,0.923,1478
survey_leak_other,survey_number_of_bathtubs,0.043,0.002,No,0.099,1498
survey_leak_other,Howmanybedroomsdoesthishousehave,0.025,0.001,No,0.337,1523
survey_leak_other,Childrenage312,0.015,0.000,No,0.575,1493
survey_leak_other,InfantsorToddlersunderage3,-0.005,0.000,No,0.833,1493
survey_leak_other,survey_number_of_shower_only,-0.067,0.005,Yes,0.015,1317
survey_leak_other,survey_number_of_showers,-0.049,0.002,No,0.057,1515
survey_leak_other,survey_number_of_showers_hydra,-0.006,0.000,No,0.816,1445
survey_leak_other,survey_number_of_showers_rain,-0.028,0.001,No,0.304,1348
survey_leak_other,survey_number_of_showers_spray,0.020,0.000,No,0.467,1394
survey_leak_other,Teenagersage1317,0.028,0.001,No,0.273,1493
survey_leak_other,survey_number_of_toilets,-0.047,0.002,No,0.068,1519
survey_leak_other,survey_number_of_toilets_16,-0.057,0.003,No,0.103,829
survey_leak_other,survey_number_of_toilets_dual,-0.063,0.004,No,0.155,510
survey_leak_other,survey_number_of_toilets_GT16,0.026,0.001,No,0.438,889
