var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
survey_number_of_teenagers_summer,survey_other_conservation,-0.014,0.000,No,0.306,5574
survey_number_of_teenagers_summer,survey_other_sources,-0.026,0.001,No,0.058,5347
survey_number_of_teenagers_summer,survey_pool,0.063,0.004,Yes,0.000,5165
survey_number_of_teenagers_summer,survey_pressure_regulator,-0.041,0.002,Yes,0.006,4550
survey_number_of_teenagers_summer,survey_rain_barrel,0.005,0.000,No,0.700,5574
survey_number_of_teenagers_summer,survey_renter,0.022,0.000,No,0.107,5498
survey_number_of_teenagers_summer,survey_replaced_showerheads_LF,0.053,0.003,Yes,0.000,5574
survey_number_of_teenagers_summer,survey_replaced_toilets_ulft,0.005,0.000,No,0.705,5574
survey_number_of_teenagers_summer,survey_roof_direction,-0.020,0.000,No,0.147,5532
survey_number_of_teenagers_summer,survey_separate_meters,0.021,0.000,No,0.151,4890
survey_number_of_teenagers_summer,survey_SFR,0.052,0.003,Yes,0.000,5498
survey_number_of_teenagers_summer,survey_stream,0.066,0.004,No,0.253,305
survey_number_of_teenagers_summer,survey_toilet_inserts,-0.002,0.000,No,0.899,5574
survey_number_of_teenagers_summer,survey_treatment,0.029,0.001,Yes,0.038,5194
survey_number_of_teenagers_summer,survey_water_feature_outdoor,-0.010,0.000,No,0.452,5574
survey_number_of_teenagers_summer,survey_water_feature_outdoor_fountain,-0.015,0.000,No,0.276,5574
survey_number_of_teenagers_summer,survey_water_feature_outdoor_pond,-0.002,0.000,No,0.894,5574
survey_number_of_teenagers_summer,survey_well,0.040,0.002,No,0.484,305
survey_number_of_teenagers_summer,reuws1_attitude_A,-0.019,0.000,No,0.165,5399
survey_number_of_teenagers_summer,survey_drought,-0.037,0.001,Yes,0.015,4267
survey_number_of_teenagers_summer,survey_highest_grade,0.015,0.000,No,0.266,5357
survey_number_of_teenagers_summer,AnnualKgal,0.109,0.012,Yes,0.000,5106
survey_number_of_teenagers_summer,Averageclotheswasherloadgal,0.050,0.003,No,0.087,1160
survey_number_of_teenagers_summer,Averageshowergal,0.116,0.013,Yes,0.000,1178
survey_number_of_teenagers_summer,Averageshowermodeflowgpm,-0.006,0.000,No,0.844,1178
survey_number_of_teenagers_summer,Averageshowerseconds,0.094,0.009,Yes,0.001,1178
survey_number_of_teenagers_summer,Averagetoiletflushvolume,-0.013,0.000,No,0.651,1187
survey_number_of_teenagers_summer,Bathtubgpd,0.042,0.002,No,0.261,725
survey_number_of_teenagers_summer,capita,0.449,0.201,Yes,0.000,5574
survey_number_of_teenagers_summer,Clotheswashergpd,0.256,0.066,Yes,0.000,1160
survey_number_of_teenagers_summer,Clotheswasherloadsperday,0.254,0.065,Yes,0.000,1160
survey_number_of_teenagers_summer,Dishwashergpd,0.148,0.022,Yes,0.000,906
survey_number_of_teenagers_summer,Faucetgpd,0.070,0.005,Yes,0.017,1187
survey_number_of_teenagers_summer,IndoorGPD,0.272,0.074,Yes,0.000,1187
survey_number_of_teenagers_summer,irrigated_area_sqft,0.027,0.001,No,0.366,1130
survey_number_of_teenagers_summer,Leakgpd,0.079,0.006,Yes,0.006,1184
survey_number_of_teenagers_summer,NonseasonalKgal,0.275,0.076,Yes,0.000,1188
survey_number_of_teenagers_summer,Othergpd,0.036,0.001,No,0.238,1099
survey_number_of_teenagers_summer,OutdoorGPD,0.023,0.001,No,0.442,1146
survey_number_of_teenagers_summer,SeasonalKgal,0.051,0.003,No,0.080,1188
survey_number_of_teenagers_summer,Showergpd,0.350,0.122,Yes,0.000,1178
survey_number_of_teenagers_summer,Showerminutesperday,0.337,0.114,Yes,0.000,1178
survey_number_of_teenagers_summer,Showersperday,0.330,0.109,Yes,0.000,1178
survey_number_of_teenagers_summer,Survey_Car_Washed,0.102,0.010,Yes,0.000,5485
survey_number_of_teenagers_summer,survey_home_value,0.041,0.002,Yes,0.005,4735
survey_number_of_teenagers_summer,survey_homies,-0.100,0.010,Yes,0.000,5465
survey_number_of_teenagers_summer,survey_household_income,0.076,0.006,Yes,0.000,4564
survey_number_of_teenagers_summer,survey_indoor_sqft,0.096,0.009,Yes,0.000,4984
survey_number_of_teenagers_summer,survey_irrigation_pct,0.040,0.002,Yes,0.006,4769
survey_number_of_teenagers_summer,survey_landscape_pct,0.005,0.000,No,0.757,4470
survey_number_of_teenagers_summer,survey_landscape_turf_pct,0.047,0.002,Yes,0.002,4495
survey_number_of_teenagers_summer,survey_monthly_rent,0.075,0.006,No,0.080,546
survey_number_of_teenagers_summer,survey_number_of_adults,0.043,0.002,Yes,0.002,5545
survey_number_of_teenagers_summer,survey_number_of_children,0.062,0.004,Yes,0.000,5574
survey_number_of_teenagers_summer,survey_number_of_teenagers,0.990,0.981,Yes,0.000,5574
survey_number_of_teenagers_summer,survey_parcel_sqft,0.010,0.000,No,0.499,4405
survey_number_of_teenagers_summer,survey_walk_washed,0.046,0.002,Yes,0.001,5476
survey_number_of_teenagers_summer,survey_year_built,0.066,0.004,Yes,0.000,5330
survey_number_of_teenagers_summer,survey_year_moved_in,0.134,0.018,Yes,0.000,5443
survey_number_of_teenagers_summer,Toiletflushstdev,0.016,0.000,No,0.588,1186
survey_number_of_teenagers_summer,Toiletgpd,0.187,0.035,Yes,0.000,1187
survey_number_of_teenagers_summer,TotalGPD,0.072,0.005,Yes,0.013,1187
survey_number_of_teenagers_summer,survey_age_of_home,-0.066,0.004,Yes,0.000,5330
survey_number_of_teenagers_summer,RandomSequence,-0.013,0.000,No,0.336,5574
survey_number_of_teenagers_summer,pct_flushes_gt_2_2,0.002,0.000,No,0.948,1187
survey_number_of_teenagers_summer,pct_flushes_lt_2_2,-0.002,0.000,No,0.948,1187
survey_number_of_teenagers_winter,survey_number_of_toilets,0.119,0.014,Yes,0.000,5566
survey_number_of_teenagers_winter,survey_number_of_toilets_16,0.025,0.001,No,0.074,4938
survey_number_of_teenagers_winter,survey_number_of_utility_sinks,0.047,0.002,Yes,0.002,4581
survey_number_of_teenagers_winter,survey_number_of_whirlpools,0.055,0.003,Yes,0.001,3786
survey_number_of_teenagers_winter,survey_other_conservation,-0.006,0.000,No,0.668,5574
survey_number_of_teenagers_winter,survey_other_sources,-0.026,0.001,No,0.061,5347
survey_number_of_teenagers_winter,survey_pool,0.059,0.003,Yes,0.000,5165
survey_number_of_teenagers_winter,survey_pressure_regulator,-0.035,0.001,Yes,0.018,4550
survey_number_of_teenagers_winter,survey_rain_barrel,0.006,0.000,No,0.646,5574
survey_number_of_teenagers_winter,survey_renter,0.015,0.000,No,0.256,5498
survey_number_of_teenagers_winter,survey_replaced_showerheads_LF,0.054,0.003,Yes,0.000,5574
survey_number_of_teenagers_winter,survey_replaced_toilets_ulft,0.008,0.000,No,0.539,5574
survey_number_of_teenagers_winter,survey_roof_direction,-0.019,0.000,No,0.160,5532
survey_number_of_teenagers_winter,survey_separate_meters,0.018,0.000,No,0.211,4890
survey_number_of_teenagers_winter,survey_SFR,0.055,0.003,Yes,0.000,5498
survey_number_of_teenagers_winter,survey_stream,0.068,0.005,No,0.238,305
survey_number_of_teenagers_winter,survey_toilet_inserts,0.004,0.000,No,0.771,5574
survey_number_of_teenagers_winter,survey_treatment,0.038,0.001,Yes,0.006,5194
survey_number_of_teenagers_winter,survey_water_feature_outdoor,-0.012,0.000,No,0.353,5574
survey_number_of_teenagers_winter,survey_water_feature_outdoor_fountain,-0.019,0.000,No,0.159,5574
survey_number_of_teenagers_winter,survey_water_feature_outdoor_pond,-0.001,0.000,No,0.939,5574
survey_number_of_teenagers_winter,survey_well,0.048,0.002,No,0.408,305
survey_number_of_teenagers_winter,reuws1_attitude_A,-0.021,0.000,No,0.124,5399
survey_number_of_teenagers_winter,survey_drought,-0.038,0.001,Yes,0.012,4267
survey_number_of_teenagers_winter,survey_highest_grade,0.012,0.000,No,0.361,5357
survey_number_of_teenagers_winter,AnnualKgal,0.128,0.016,Yes,0.000,5106
survey_number_of_teenagers_winter,Averageclotheswasherloadgal,0.060,0.004,Yes,0.042,1160
survey_number_of_teenagers_winter,Averageshowergal,0.116,0.013,Yes,0.000,1178
survey_number_of_teenagers_winter,Averageshowermodeflowgpm,0.016,0.000,No,0.586,1178
survey_number_of_teenagers_winter,Averageshowerseconds,0.082,0.007,Yes,0.005,1178
survey_number_of_teenagers_winter,Averagetoiletflushvolume,-0.005,0.000,No,0.852,1187
survey_number_of_teenagers_winter,Bathtubgpd,0.044,0.002,No,0.235,725
survey_number_of_teenagers_winter,capita,0.452,0.204,Yes,0.000,5574
survey_number_of_teenagers_winter,Clotheswashergpd,0.254,0.065,Yes,0.000,1160
survey_number_of_teenagers_winter,Clotheswasherloadsperday,0.249,0.062,Yes,0.000,1160
survey_number_of_teenagers_winter,Dishwashergpd,0.140,0.020,Yes,0.000,906
survey_number_of_teenagers_winter,Faucetgpd,0.100,0.010,Yes,0.001,1187
survey_number_of_teenagers_winter,IndoorGPD,0.280,0.078,Yes,0.000,1187
survey_number_of_teenagers_winter,irrigated_area_sqft,0.017,0.000,No,0.576,1130
survey_number_of_teenagers_winter,Leakgpd,0.082,0.007,Yes,0.005,1184
survey_number_of_teenagers_winter,NonseasonalKgal,0.272,0.074,Yes,0.000,1188
survey_number_of_teenagers_winter,Othergpd,0.102,0.010,Yes,0.001,1099
survey_number_of_teenagers_winter,OutdoorGPD,0.111,0.012,Yes,0.000,1146
survey_number_of_teenagers_winter,SeasonalKgal,0.134,0.018,Yes,0.000,1188
survey_number_of_teenagers_winter,Showergpd,0.325,0.106,Yes,0.000,1178
survey_number_of_teenagers_winter,Showerminutesperday,0.315,0.099,Yes,0.000,1178
survey_number_of_teenagers_winter,Showersperday,0.309,0.096,Yes,0.000,1178
survey_number_of_teenagers_winter,Survey_Car_Washed,0.107,0.011,Yes,0.000,5485
survey_number_of_teenagers_winter,survey_home_value,0.044,0.002,Yes,0.003,4735
survey_number_of_teenagers_winter,survey_homies,-0.094,0.009,Yes,0.000,5465
survey_number_of_teenagers_winter,survey_household_income,0.072,0.005,Yes,0.000,4564
survey_number_of_teenagers_winter,survey_indoor_sqft,0.096,0.009,Yes,0.000,4984
survey_number_of_teenagers_winter,survey_irrigation_pct,0.045,0.002,Yes,0.002,4769
survey_number_of_teenagers_winter,survey_landscape_pct,0.005,0.000,No,0.724,4470
survey_number_of_teenagers_winter,survey_landscape_turf_pct,0.047,0.002,Yes,0.002,4495
survey_number_of_teenagers_winter,survey_monthly_rent,0.081,0.007,No,0.059,546
survey_number_of_teenagers_winter,survey_number_of_adults,0.046,0.002,Yes,0.001,5545
survey_number_of_teenagers_winter,survey_number_of_children,0.064,0.004,Yes,0.000,5574
survey_number_of_teenagers_winter,survey_number_of_teenagers,0.990,0.980,Yes,0.000,5574
survey_number_of_teenagers_winter,survey_parcel_sqft,0.012,0.000,No,0.414,4405
survey_number_of_teenagers_winter,survey_walk_washed,0.048,0.002,Yes,0.000,5476
survey_number_of_teenagers_winter,survey_year_built,0.069,0.005,Yes,0.000,5330
survey_number_of_teenagers_winter,survey_year_moved_in,0.136,0.019,Yes,0.000,5443
survey_number_of_teenagers_winter,Toiletflushstdev,0.037,0.001,No,0.199,1186
survey_number_of_teenagers_winter,Toiletgpd,0.173,0.030,Yes,0.000,1187
survey_number_of_teenagers_winter,TotalGPD,0.152,0.023,Yes,0.000,1187
survey_number_of_teenagers_winter,survey_age_of_home,-0.069,0.005,Yes,0.000,5330
survey_number_of_teenagers_winter,RandomSequence,-0.013,0.000,No,0.336,5574
survey_number_of_teenagers_winter,pct_flushes_gt_2_2,0.011,0.000,No,0.699,1187
survey_number_of_teenagers_winter,pct_flushes_lt_2_2,-0.011,0.000,No,0.699,1187
survey_number_of_toilets,survey_number_of_toilets_16,0.288,0.083,Yes,0.000,4934
survey_number_of_toilets,survey_number_of_utility_sinks,0.227,0.052,Yes,0.000,4579
survey_number_of_toilets,survey_number_of_whirlpools,0.356,0.126,Yes,0.000,3785
survey_number_of_toilets,survey_other_conservation,-0.051,0.003,Yes,0.000,5566
survey_number_of_toilets,survey_other_sources,-0.030,0.001,Yes,0.028,5341
survey_number_of_toilets,survey_pool,0.268,0.072,Yes,0.000,5160
survey_number_of_toilets,survey_pressure_regulator,0.187,0.035,Yes,0.000,4549
survey_number_of_toilets,survey_rain_barrel,-0.017,0.000,No,0.193,5566
survey_number_of_toilets,survey_renter,-0.165,0.027,Yes,0.000,5492
survey_number_of_toilets,survey_replaced_showerheads_LF,0.005,0.000,No,0.697,5566
survey_number_of_toilets,survey_replaced_toilets_ulft,0.062,0.004,Yes,0.000,5566
survey_number_of_toilets,survey_roof_direction,-0.045,0.002,Yes,0.001,5524
survey_number_of_toilets,survey_separate_meters,0.028,0.001,Yes,0.049,4884
survey_number_of_toilets,survey_SFR,0.064,0.004,Yes,0.000,5491
survey_number_of_toilets,survey_stream,0.111,0.012,No,0.052,305
survey_number_of_toilets,survey_toilet_inserts,0.007,0.000,No,0.608,5566
survey_number_of_toilets,survey_treatment,0.149,0.022,Yes,0.000,5190
survey_number_of_toilets,survey_water_feature_outdoor,0.072,0.005,Yes,0.000,5566
survey_number_of_toilets,survey_water_feature_outdoor_fountain,0.049,0.002,Yes,0.000,5566
survey_number_of_toilets,survey_water_feature_outdoor_pond,0.053,0.003,Yes,0.000,5566
survey_number_of_toilets,survey_well,-0.061,0.004,No,0.291,305
survey_number_of_toilets,reuws1_attitude_A,-0.037,0.001,Yes,0.007,5393
survey_number_of_toilets,survey_drought,-0.046,0.002,Yes,0.003,4262
survey_number_of_toilets,survey_highest_grade,0.302,0.091,Yes,0.000,5350
survey_number_of_toilets,AnnualKgal,0.462,0.213,Yes,0.000,5099
survey_number_of_toilets,Averageclotheswasherloadgal,0.036,0.001,No,0.223,1158
survey_number_of_toilets,Averageshowergal,0.063,0.004,Yes,0.030,1175
survey_number_of_toilets,Averageshowermodeflowgpm,0.069,0.005,Yes,0.018,1175
survey_number_of_toilets,Averageshowerseconds,-0.001,0.000,No,0.975,1175
survey_number_of_toilets,Averagetoiletflushvolume,0.026,0.001,No,0.368,1184
survey_number_of_toilets,Bathtubgpd,0.023,0.001,No,0.534,724
survey_number_of_toilets,capita,0.219,0.048,Yes,0.000,5566
survey_number_of_toilets,Clotheswashergpd,0.185,0.034,Yes,0.000,1158
survey_number_of_toilets,Clotheswasherloadsperday,0.180,0.032,Yes,0.000,1158
survey_number_of_toilets,Dishwashergpd,0.091,0.008,Yes,0.006,904
survey_number_of_toilets,Faucetgpd,0.230,0.053,Yes,0.000,1184
survey_number_of_toilets,IndoorGPD,0.257,0.066,Yes,0.000,1184
survey_number_of_toilets,irrigated_area_sqft,0.178,0.032,Yes,0.000,1127
survey_number_of_toilets,Leakgpd,0.129,0.017,Yes,0.000,1181
survey_number_of_toilets,NonseasonalKgal,0.254,0.064,Yes,0.000,1185
survey_number_of_toilets,Othergpd,0.100,0.010,Yes,0.001,1096
survey_number_of_toilets,OutdoorGPD,0.361,0.130,Yes,0.000,1143
survey_number_of_toilets,SeasonalKgal,0.408,0.166,Yes,0.000,1185
survey_number_of_toilets,Showergpd,0.137,0.019,Yes,0.000,1175
survey_number_of_toilets,Showerminutesperday,0.120,0.014,Yes,0.000,1175
survey_number_of_toilets,Showersperday,0.161,0.026,Yes,0.000,1175
survey_number_of_toilets,Survey_Car_Washed,-0.003,0.000,No,0.831,5479
survey_number_of_toilets,survey_home_value,0.680,0.463,Yes,0.000,4731
survey_number_of_toilets,survey_homies,0.098,0.010,Yes,0.000,5459
survey_number_of_toilets,survey_household_income,0.545,0.297,Yes,0.000,4558
survey_number_of_toilets,survey_indoor_sqft,0.712,0.507,Yes,0.000,4979
survey_number_of_toilets,survey_irrigation_pct,0.199,0.040,Yes,0.000,4765
survey_number_of_toilets,survey_landscape_pct,-0.006,0.000,No,0.683,4467
survey_number_of_toilets,survey_landscape_turf_pct,-0.026,0.001,No,0.083,4490
survey_number_of_toilets,survey_monthly_rent,0.576,0.332,Yes,0.000,544
survey_number_of_toilets,survey_number_of_adults,0.189,0.036,Yes,0.000,5538
survey_number_of_toilets,survey_number_of_children,0.093,0.009,Yes,0.000,5566
survey_number_of_toilets,survey_number_of_teenagers,0.118,0.014,Yes,0.000,5566
survey_number_of_toilets,survey_parcel_sqft,0.331,0.110,Yes,0.000,4402
survey_number_of_toilets,survey_walk_washed,0.069,0.005,Yes,0.000,5469
survey_number_of_toilets,survey_year_built,0.383,0.147,Yes,0.000,5323
survey_number_of_toilets,survey_year_moved_in,0.150,0.023,Yes,0.000,5436
survey_number_of_toilets,Toiletflushstdev,0.196,0.039,Yes,0.000,1183
survey_number_of_toilets,Toiletgpd,0.141,0.020,Yes,0.000,1184
survey_number_of_toilets,TotalGPD,0.390,0.152,Yes,0.000,1184
survey_number_of_toilets,survey_age_of_home,-0.383,0.147,Yes,0.000,5323
survey_number_of_toilets,RandomSequence,-0.025,0.001,No,0.065,5566
survey_number_of_toilets,pct_flushes_gt_2_2,0.003,0.000,No,0.910,1184
survey_number_of_toilets,pct_flushes_lt_2_2,-0.003,0.000,No,0.910,1184
survey_number_of_toilets_16,survey_number_of_utility_sinks,0.092,0.008,Yes,0.000,4078
survey_number_of_toilets_16,survey_number_of_whirlpools,0.217,0.047,Yes,0.000,3380
survey_number_of_toilets_16,survey_other_conservation,-0.056,0.003,Yes,0.000,4938
survey_number_of_toilets_16,survey_other_sources,0.009,0.000,No,0.542,4785
survey_number_of_toilets_16,survey_pool,0.157,0.025,Yes,0.000,4575
survey_number_of_toilets_16,survey_pressure_regulator,0.170,0.029,Yes,0.000,4081
survey_number_of_toilets_16,survey_rain_barrel,-0.019,0.000,No,0.188,4938
survey_number_of_toilets_16,survey_renter,-0.076,0.006,Yes,0.000,4871
survey_number_of_toilets_16,survey_replaced_showerheads_LF,0.173,0.030,Yes,0.000,4938
survey_number_of_toilets_16,survey_replaced_toilets_ulft,0.523,0.274,Yes,0.000,4938
survey_number_of_toilets_16,survey_roof_direction,0.020,0.000,No,0.158,4900
survey_number_of_toilets_16,survey_separate_meters,-0.020,0.000,No,0.187,4399
survey_number_of_toilets_16,survey_SFR,0.009,0.000,No,0.514,4875
survey_number_of_toilets_16,survey_stream,-0.030,0.001,No,0.628,267
survey_number_of_toilets_16,survey_toilet_inserts,0.157,0.025,Yes,0.000,4938
survey_number_of_toilets_16,survey_treatment,0.100,0.010,Yes,0.000,4609
survey_number_of_toilets_16,survey_water_feature_outdoor,0.042,0.002,Yes,0.003,4938
survey_number_of_toilets_16,survey_water_feature_outdoor_fountain,0.030,0.001,Yes,0.036,4938
survey_number_of_toilets_16,survey_water_feature_outdoor_pond,0.029,0.001,Yes,0.041,4938
survey_number_of_toilets_16,survey_well,-0.145,0.021,Yes,0.018,267
survey_number_of_toilets_16,reuws1_attitude_A,0.063,0.004,Yes,0.000,4798
survey_number_of_toilets_16,survey_drought,0.067,0.005,Yes,0.000,3836
survey_number_of_toilets_16,survey_highest_grade,0.037,0.001,Yes,0.011,4755
survey_number_of_toilets_16,AnnualKgal,0.202,0.041,Yes,0.000,4528
survey_number_of_toilets_16,Averageclotheswasherloadgal,-0.023,0.001,No,0.467,1027
survey_number_of_toilets_16,Averageshowergal,-0.017,0.000,No,0.586,1043
survey_number_of_toilets_16,Averageshowermodeflowgpm,-0.039,0.002,No,0.204,1043
survey_number_of_toilets_16,Averageshowerseconds,0.022,0.000,No,0.474,1043
survey_number_of_toilets_16,Averagetoiletflushvolume,-0.368,0.136,Yes,0.000,1052
survey_number_of_toilets_16,Bathtubgpd,0.023,0.001,No,0.570,636
survey_number_of_toilets_16,capita,0.078,0.006,Yes,0.000,4938
survey_number_of_toilets_16,Clotheswashergpd,0.095,0.009,Yes,0.002,1027
survey_number_of_toilets_16,Clotheswasherloadsperday,0.109,0.012,Yes,0.000,1027
survey_number_of_toilets_16,Dishwashergpd,-0.021,0.000,No,0.546,803
survey_number_of_toilets_16,Faucetgpd,0.118,0.014,Yes,0.000,1052
survey_number_of_toilets_16,IndoorGPD,0.098,0.010,Yes,0.001,1052
survey_number_of_toilets_16,irrigated_area_sqft,0.077,0.006,Yes,0.015,1002
survey_number_of_toilets_16,Leakgpd,0.076,0.006,Yes,0.014,1049
survey_number_of_toilets_16,NonseasonalKgal,0.083,0.007,Yes,0.007,1053
survey_number_of_toilets_16,Othergpd,0.113,0.013,Yes,0.000,974
survey_number_of_toilets_16,OutdoorGPD,0.196,0.038,Yes,0.000,1015
survey_number_of_toilets_16,SeasonalKgal,0.200,0.040,Yes,0.000,1053
survey_number_of_toilets_16,Showergpd,0.021,0.000,No,0.495,1043
survey_number_of_toilets_16,Showerminutesperday,0.033,0.001,No,0.286,1043
survey_number_of_toilets_16,Showersperday,0.037,0.001,No,0.238,1043
survey_number_of_toilets_16,Survey_Car_Washed,-0.008,0.000,No,0.562,4874
survey_number_of_toilets_16,survey_home_value,0.295,0.087,Yes,0.000,4234
survey_number_of_toilets_16,survey_homies,0.076,0.006,Yes,0.000,4844
survey_number_of_toilets_16,survey_household_income,0.188,0.035,Yes,0.000,4071
survey_number_of_toilets_16,survey_indoor_sqft,0.221,0.049,Yes,0.000,4472
survey_number_of_toilets_16,survey_irrigation_pct,0.004,0.000,No,0.784,4323
survey_number_of_toilets_16,survey_landscape_pct,-0.107,0.011,Yes,0.000,4084
survey_number_of_toilets_16,survey_landscape_turf_pct,-0.141,0.020,Yes,0.000,4082
survey_number_of_toilets_16,survey_monthly_rent,0.257,0.066,Yes,0.000,459
survey_number_of_toilets_16,survey_number_of_adults,0.097,0.009,Yes,0.000,4914
survey_number_of_toilets_16,survey_number_of_children,0.023,0.001,No,0.100,4938
survey_number_of_toilets_16,survey_number_of_teenagers,0.024,0.001,No,0.095,4938
survey_number_of_toilets_16,survey_parcel_sqft,0.110,0.012,Yes,0.000,4032
survey_number_of_toilets_16,survey_walk_washed,0.057,0.003,Yes,0.000,4865
survey_number_of_toilets_16,survey_year_built,0.202,0.041,Yes,0.000,4748
survey_number_of_toilets_16,survey_year_moved_in,0.076,0.006,Yes,0.000,4829
survey_number_of_toilets_16,Toiletflushstdev,-0.036,0.001,No,0.239,1051
survey_number_of_toilets_16,Toiletgpd,-0.093,0.009,Yes,0.002,1052
survey_number_of_toilets_16,TotalGPD,0.203,0.041,Yes,0.000,1052
survey_number_of_toilets_16,survey_age_of_home,-0.202,0.041,Yes,0.000,4748
survey_number_of_toilets_16,RandomSequence,-0.013,0.000,No,0.351,4938
survey_number_of_toilets_16,pct_flushes_gt_2_2,-0.404,0.164,Yes,0.000,1052
survey_number_of_toilets_16,pct_flushes_lt_2_2,0.404,0.164,Yes,0.000,1052
survey_number_of_utility_sinks,survey_number_of_whirlpools,0.240,0.058,Yes,0.000,3699
survey_number_of_utility_sinks,survey_other_conservation,-0.030,0.001,Yes,0.042,4581
survey_number_of_utility_sinks,survey_other_sources,0.023,0.001,No,0.120,4432
survey_number_of_utility_sinks,survey_pool,0.086,0.007,Yes,0.000,4447
survey_number_of_utility_sinks,survey_pressure_regulator,0.027,0.001,No,0.095,3885
survey_number_of_utility_sinks,survey_rain_barrel,0.037,0.001,Yes,0.012,4581
survey_number_of_utility_sinks,survey_renter,-0.083,0.007,Yes,0.000,4527
survey_number_of_utility_sinks,survey_replaced_showerheads_LF,0.036,0.001,Yes,0.014,4581
survey_number_of_utility_sinks,survey_replaced_toilets_ulft,0.039,0.001,Yes,0.009,4581
survey_number_of_utility_sinks,survey_roof_direction,-0.008,0.000,No,0.570,4545
survey_number_of_utility_sinks,survey_separate_meters,0.009,0.000,No,0.559,4031
survey_number_of_utility_sinks,survey_SFR,0.068,0.005,Yes,0.000,4528
survey_number_of_utility_sinks,survey_stream,0.084,0.007,No,0.178,258
survey_number_of_utility_sinks,survey_toilet_inserts,0.060,0.004,Yes,0.000,4581
survey_number_of_utility_sinks,survey_treatment,0.179,0.032,Yes,0.000,4458
survey_number_of_utility_sinks,survey_water_feature_outdoor,0.048,0.002,Yes,0.001,4581
survey_number_of_utility_sinks,survey_water_feature_outdoor_fountain,0.022,0.000,No,0.137,4581
survey_number_of_utility_sinks,survey_water_feature_outdoor_pond,0.043,0.002,Yes,0.004,4581
survey_number_of_utility_sinks,survey_well,-0.004,0.000,No,0.948,258
survey_number_of_utility_sinks,reuws1_attitude_A,0.009,0.000,No,0.533,4466
survey_number_of_utility_sinks,survey_drought,-0.093,0.009,Yes,0.000,3550
survey_number_of_utility_sinks,survey_highest_grade,0.103,0.011,Yes,0.000,4424
survey_number_of_utility_sinks,AnnualKgal,0.108,0.012,Yes,0.000,4158
survey_number_of_utility_sinks,Averageclotheswasherloadgal,0.028,0.001,No,0.394,942
survey_number_of_utility_sinks,Averageshowergal,0.045,0.002,No,0.167,958
survey_number_of_utility_sinks,Averageshowermodeflowgpm,0.058,0.003,No,0.072,958
survey_number_of_utility_sinks,Averageshowerseconds,0.014,0.000,No,0.660,958
survey_number_of_utility_sinks,Averagetoiletflushvolume,0.001,0.000,No,0.986,963
survey_number_of_utility_sinks,Bathtubgpd,0.048,0.002,No,0.240,591
survey_number_of_utility_sinks,capita,0.043,0.002,Yes,0.004,4581
survey_number_of_utility_sinks,Clotheswashergpd,0.068,0.005,Yes,0.037,942
survey_number_of_utility_sinks,Clotheswasherloadsperday,0.061,0.004,No,0.060,942
survey_number_of_utility_sinks,Dishwashergpd,0.065,0.004,No,0.073,757
survey_number_of_utility_sinks,Faucetgpd,0.097,0.009,Yes,0.003,963
survey_number_of_utility_sinks,IndoorGPD,0.113,0.013,Yes,0.000,963
survey_number_of_utility_sinks,irrigated_area_sqft,0.128,0.016,Yes,0.000,915
survey_number_of_utility_sinks,Leakgpd,0.065,0.004,Yes,0.045,960
survey_number_of_utility_sinks,NonseasonalKgal,0.112,0.013,Yes,0.000,964
survey_number_of_utility_sinks,Othergpd,0.069,0.005,Yes,0.040,893
survey_number_of_utility_sinks,OutdoorGPD,0.125,0.016,Yes,0.000,926
survey_number_of_utility_sinks,SeasonalKgal,0.130,0.017,Yes,0.000,964
survey_number_of_utility_sinks,Showergpd,0.022,0.000,No,0.495,958
survey_number_of_utility_sinks,Showerminutesperday,-0.004,0.000,No,0.908,958
survey_number_of_utility_sinks,Showersperday,0.010,0.000,No,0.749,958
survey_number_of_utility_sinks,Survey_Car_Washed,-0.005,0.000,No,0.758,4519
survey_number_of_utility_sinks,survey_home_value,0.275,0.076,Yes,0.000,3937
survey_number_of_utility_sinks,survey_homies,0.069,0.005,Yes,0.000,4505
survey_number_of_utility_sinks,survey_household_income,0.219,0.048,Yes,0.000,3789
survey_number_of_utility_sinks,survey_indoor_sqft,0.262,0.069,Yes,0.000,4140
survey_number_of_utility_sinks,survey_irrigation_pct,0.037,0.001,Yes,0.020,3986
survey_number_of_utility_sinks,survey_landscape_pct,0.042,0.002,Yes,0.010,3723
survey_number_of_utility_sinks,survey_landscape_turf_pct,0.004,0.000,No,0.801,3720
survey_number_of_utility_sinks,survey_monthly_rent,0.212,0.045,Yes,0.000,427
survey_number_of_utility_sinks,survey_number_of_adults,0.054,0.003,Yes,0.000,4563
survey_number_of_utility_sinks,survey_number_of_children,-0.007,0.000,No,0.619,4581
survey_number_of_utility_sinks,survey_number_of_teenagers,0.042,0.002,Yes,0.004,4581
survey_number_of_utility_sinks,survey_parcel_sqft,0.139,0.019,Yes,0.000,3674
survey_number_of_utility_sinks,survey_walk_washed,0.008,0.000,No,0.569,4510
survey_number_of_utility_sinks,survey_year_built,0.058,0.003,Yes,0.000,4398
survey_number_of_utility_sinks,survey_year_moved_in,-0.025,0.001,No,0.088,4493
survey_number_of_utility_sinks,Toiletflushstdev,0.032,0.001,No,0.315,962
survey_number_of_utility_sinks,Toiletgpd,0.082,0.007,Yes,0.011,963
