var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
survey_well,survey_highest_grade,-0.204,0.042,Yes,0.000,289
survey_well,irrigated_area_sqft,0.063,0.004,No,0.609,69
survey_well,Q3,-0.153,0.024,Yes,0.009,288
survey_well,Q4no,-0.080,0.006,No,0.161,305
survey_well,Q4year,-0.080,0.006,No,0.162,305
survey_well,Q5no,-0.046,0.002,No,0.427,305
survey_well,Q5year,-0.025,0.001,No,0.663,305
survey_well,Q6,-0.139,0.019,Yes,0.015,305
survey_well,Q13,-0.107,0.011,No,0.065,299
survey_well,Q14,0.009,0.000,No,0.875,291
survey_well,Q20,-0.005,0.000,No,0.937,305
survey_well,Q23no,-0.015,0.000,No,0.791,305
survey_well,Q23length,-0.077,0.006,No,0.179,305
survey_well,Q23width,-0.064,0.004,No,0.264,305
survey_well,Q23depth,-0.053,0.003,No,0.355,305
survey_well,survey_year,0.000,0.000,No,1.000,305
survey_well,survey_parcel_sqft,0.177,0.031,Yes,0.005,248
survey_well,survey_landscape_pct,0.076,0.006,No,0.237,244
survey_well,survey_landscape_turf_pct,0.050,0.002,No,0.428,256
survey_well,survey_irrigation_pct,0.202,0.041,Yes,0.001,249
survey_well,Survey_Car_Washed,0.124,0.015,Yes,0.033,297
survey_well,survey_walk_washed,0.093,0.009,No,0.108,301
survey_well,survey_number_of_adults,-0.073,0.005,No,0.207,302
survey_well,survey_number_of_teenagers,0.044,0.002,No,0.444,305
survey_well,survey_number_of_children,-0.099,0.010,No,0.084,305
survey_well,capita,-0.085,0.007,No,0.138,305
survey_well,survey_homies,0.047,0.002,No,0.412,301
survey_well,survey_year_built,-0.171,0.029,Yes,0.003,290
survey_well,survey_year_moved_in,-0.239,0.057,Yes,0.000,296
survey_well,survey_indoor_sqft,-0.016,0.000,No,0.799,271
survey_well,survey_home_value,-0.078,0.006,No,0.216,251
survey_well,survey_household_income,-0.144,0.021,Yes,0.024,246
survey_well,TraceLengthDays,-0.188,0.035,No,0.117,71
survey_well,TotalGPD,-0.227,0.051,No,0.057,71
survey_well,IndoorGPD,-0.137,0.019,No,0.253,71
survey_well,OutdoorGPD,-0.211,0.045,No,0.086,67
survey_well,Clotheswashergpd,-0.180,0.032,No,0.139,69
survey_well,Faucetgpd,0.046,0.002,No,0.700,71
survey_well,Leakgpd,-0.107,0.011,No,0.374,71
survey_well,Othergpd,-0.076,0.006,No,0.545,65
survey_well,Showergpd,-0.109,0.012,No,0.371,70
survey_well,Toiletgpd,-0.083,0.007,No,0.490,71
survey_well,Averageclotheswasherloadgal,0.034,0.001,No,0.782,69
survey_well,Clotheswasherloadsperday,-0.190,0.036,No,0.117,69
survey_well,Averageshowerseconds,-0.131,0.017,No,0.278,70
survey_well,Averageshowergal,-0.173,0.030,No,0.151,70
survey_well,Averageshowermodeflowgpm,0.025,0.001,No,0.835,70
survey_well,Showersperday,-0.068,0.005,No,0.578,70
survey_well,Showerminutesperday,-0.082,0.007,No,0.500,70
survey_well,Averagetoiletflushvolume,0.172,0.030,No,0.151,71
survey_well,Toiletflushstdev,-0.091,0.008,No,0.450,71
survey_well,survey_age_of_home,0.171,0.029,Yes,0.003,290
survey_well,pct_flushes_gt_2_2,0.018,0.000,No,0.880,71
survey_well,pct_flushes_lt_2_2,-0.018,0.000,No,0.880,71
survey_well,RandomSequence,0.075,0.006,No,0.192,305
survey_well,NormalizedAnnual,-0.142,0.020,Yes,0.016,287
survey_well,NormalizedNonseasonal,-0.016,0.000,No,0.897,71
survey_well,NormalizedSeasonal,-0.271,0.073,Yes,0.035,61
survey_well,StandardizedAnnualresidualbyfamily,-0.116,0.013,No,0.051,284
survey_well,StandardizedNonseasonalresidualbyfamily,0.048,0.002,No,0.691,71
survey_well,StandardizedSeasonalresidualbyfamily,-0.262,0.068,Yes,0.042,61
survey_stream,survey_has_alternative_source,-0.075,0.006,No,0.189,305
survey_stream,survey_rain_barrel,-0.027,0.001,No,0.635,305
survey_stream,survey_roof_direction,-0.040,0.002,No,0.509,274
survey_stream,survey_irrigation,0.028,0.001,No,0.623,305
survey_stream,survey_irrigation_inground,-0.061,0.004,No,0.291,305
survey_stream,survey_irrigation_HOA,-0.005,0.000,No,0.935,305
survey_stream,Survey_Irrigation_InGround_Front_Automatic,-0.039,0.001,No,0.503,305
survey_stream,Survey_Irrigation_InGround_Back_Automatic,-0.037,0.001,No,0.517,305
survey_stream,survey_irrigation_inground_timer,-0.040,0.002,No,0.488,305
survey_stream,survey_irrigation_sensor_rain,-0.017,0.000,No,0.786,253
survey_stream,survey_irrigation_sensor_soil,-0.008,0.000,No,0.900,253
survey_stream,survey_conservation,0.020,0.000,No,0.727,296
survey_stream,survey_SFR,0.025,0.001,No,0.666,305
survey_stream,survey_has_apartment,-0.017,0.000,No,0.765,304
survey_stream,survey_separate_meters,-0.019,0.000,No,0.755,280
survey_stream,survey_household_pays,0.000,0.000,Yes,0.000,303
survey_stream,survey_adults_employed,-0.005,0.000,No,0.926,301
survey_stream,survey_floors,0.187,0.035,Yes,0.001,304
survey_stream,survey_renter,-0.025,0.001,No,0.669,299
survey_stream,reuws1_attitude_A,-0.002,0.000,No,0.972,293
survey_stream,survey_drought,-0.026,0.001,No,0.686,245
survey_stream,survey_highest_grade,0.018,0.000,No,0.763,289
survey_stream,irrigated_area_sqft,0.000,0.000,Yes,0.000,69
survey_stream,Q3,-0.035,0.001,No,0.559,288
survey_stream,Q4no,-0.012,0.000,No,0.829,305
survey_stream,Q4year,0.035,0.001,No,0.542,305
survey_stream,Q5no,-0.048,0.002,No,0.399,305
survey_stream,Q5year,0.067,0.004,No,0.243,305
survey_stream,Q6,-0.014,0.000,No,0.807,305
survey_stream,Q13,-0.055,0.003,No,0.347,299
survey_stream,Q14,-0.053,0.003,No,0.372,291
survey_stream,Q20,-0.013,0.000,No,0.824,305
survey_stream,Q23no,0.048,0.002,No,0.399,305
survey_stream,Q23length,-0.029,0.001,No,0.611,305
survey_stream,Q23width,-0.030,0.001,No,0.601,305
survey_stream,Q23depth,-0.029,0.001,No,0.611,305
survey_stream,survey_year,0.000,0.000,No,1.000,305
survey_stream,survey_parcel_sqft,0.050,0.003,No,0.429,248
survey_stream,survey_landscape_pct,-0.048,0.002,No,0.458,244
survey_stream,survey_landscape_turf_pct,-0.041,0.002,No,0.509,256
survey_stream,survey_irrigation_pct,-0.099,0.010,No,0.119,249
survey_stream,Survey_Car_Washed,-0.032,0.001,No,0.586,297
survey_stream,survey_walk_washed,-0.001,0.000,No,0.988,301
survey_stream,survey_number_of_adults,0.088,0.008,No,0.127,302
survey_stream,survey_number_of_teenagers,0.067,0.004,No,0.245,305
survey_stream,survey_number_of_children,-0.039,0.002,No,0.496,305
survey_stream,capita,0.057,0.003,No,0.323,305
survey_stream,survey_homies,0.083,0.007,No,0.152,301
survey_stream,survey_year_built,0.076,0.006,No,0.197,290
survey_stream,survey_year_moved_in,-0.026,0.001,No,0.657,296
survey_stream,survey_indoor_sqft,0.109,0.012,No,0.072,271
survey_stream,survey_home_value,0.138,0.019,Yes,0.029,251
survey_stream,survey_household_income,0.061,0.004,No,0.343,246
survey_stream,TraceLengthDays,0.000,0.000,Yes,0.000,71
survey_stream,TotalGPD,0.000,0.000,Yes,0.000,71
survey_stream,IndoorGPD,0.000,0.000,Yes,0.000,71
survey_stream,OutdoorGPD,0.000,0.000,Yes,0.000,67
survey_stream,Clotheswashergpd,0.000,0.000,Yes,0.000,69
survey_stream,Faucetgpd,0.000,0.000,Yes,0.000,71
survey_stream,Leakgpd,0.000,0.000,Yes,0.000,71
survey_stream,Othergpd,0.000,0.000,Yes,0.000,65
survey_stream,Showergpd,0.000,0.000,Yes,0.000,70
survey_stream,Toiletgpd,0.000,0.000,Yes,0.000,71
survey_stream,Averageclotheswasherloadgal,0.000,0.000,Yes,0.000,69
survey_stream,Clotheswasherloadsperday,0.000,0.000,Yes,0.000,69
survey_stream,Averageshowerseconds,0.000,0.000,Yes,0.000,70
survey_stream,Averageshowergal,0.000,0.000,Yes,0.000,70
survey_stream,Averageshowermodeflowgpm,0.000,0.000,Yes,0.000,70
survey_stream,Showersperday,0.000,0.000,Yes,0.000,70
survey_stream,Showerminutesperday,0.000,0.000,Yes,0.000,70
survey_stream,Averagetoiletflushvolume,0.000,0.000,Yes,0.000,71
survey_stream,Toiletflushstdev,0.000,0.000,Yes,0.000,71
survey_stream,survey_age_of_home,-0.076,0.006,No,0.197,290
survey_stream,pct_flushes_gt_2_2,0.000,0.000,Yes,0.000,71
survey_stream,pct_flushes_lt_2_2,0.000,0.000,Yes,0.000,71
survey_stream,RandomSequence,-0.020,0.000,No,0.722,305
survey_stream,NormalizedAnnual,0.059,0.003,No,0.319,287
survey_stream,NormalizedNonseasonal,0.000,0.000,Yes,0.000,71
survey_stream,NormalizedSeasonal,0.000,0.000,Yes,0.000,61
survey_stream,StandardizedAnnualresidualbyfamily,0.029,0.001,No,0.624,284
survey_stream,StandardizedNonseasonalresidualbyfamily,0.000,0.000,Yes,0.000,71
survey_stream,StandardizedSeasonalresidualbyfamily,0.000,0.000,Yes,0.000,61
survey_has_alternative_source,survey_rain_barrel,0.363,0.132,Yes,0.000,305
survey_has_alternative_source,survey_roof_direction,0.512,0.262,Yes,0.000,274
survey_has_alternative_source,survey_irrigation,-0.037,0.001,No,0.521,305
survey_has_alternative_source,survey_irrigation_inground,-0.144,0.021,Yes,0.012,305
survey_has_alternative_source,survey_irrigation_HOA,0.062,0.004,No,0.282,305
survey_has_alternative_source,Survey_Irrigation_InGround_Front_Automatic,0.002,0.000,No,0.974,305
survey_has_alternative_source,Survey_Irrigation_InGround_Back_Automatic,-0.026,0.001,No,0.650,305
survey_has_alternative_source,survey_irrigation_inground_timer,-0.013,0.000,No,0.827,305
survey_has_alternative_source,survey_irrigation_sensor_rain,-0.004,0.000,No,0.951,253
survey_has_alternative_source,survey_irrigation_sensor_soil,0.008,0.000,No,0.897,253
survey_has_alternative_source,survey_conservation,0.058,0.003,No,0.323,296
survey_has_alternative_source,survey_SFR,-0.211,0.045,Yes,0.000,305
survey_has_alternative_source,survey_has_apartment,0.032,0.001,No,0.583,304
survey_has_alternative_source,survey_separate_meters,0.038,0.001,No,0.531,280
survey_has_alternative_source,survey_household_pays,0.000,0.000,Yes,0.000,303
survey_has_alternative_source,survey_adults_employed,0.044,0.002,No,0.446,301
survey_has_alternative_source,survey_floors,0.206,0.043,Yes,0.000,304
survey_has_alternative_source,survey_renter,0.090,0.008,No,0.120,299
survey_has_alternative_source,reuws1_attitude_A,-0.035,0.001,No,0.554,293
survey_has_alternative_source,survey_drought,0.021,0.000,No,0.741,245
survey_has_alternative_source,survey_highest_grade,0.095,0.009,No,0.109,289
survey_has_alternative_source,irrigated_area_sqft,-0.190,0.036,No,0.119,69
survey_has_alternative_source,Q3,0.133,0.018,Yes,0.024,288
survey_has_alternative_source,Q4no,0.034,0.001,No,0.559,305
survey_has_alternative_source,Q4year,0.030,0.001,No,0.606,305
survey_has_alternative_source,Q5no,0.120,0.014,Yes,0.036,305
survey_has_alternative_source,Q5year,-0.082,0.007,No,0.152,305
survey_has_alternative_source,Q6,0.109,0.012,No,0.058,305
survey_has_alternative_source,Q13,0.092,0.009,No,0.111,299
survey_has_alternative_source,Q14,0.022,0.000,No,0.706,291
survey_has_alternative_source,Q20,-0.051,0.003,No,0.374,305
survey_has_alternative_source,Q23no,0.060,0.004,No,0.300,305
survey_has_alternative_source,Q23length,-0.008,0.000,No,0.884,305
survey_has_alternative_source,Q23width,-0.009,0.000,No,0.875,305
survey_has_alternative_source,Q23depth,-0.002,0.000,No,0.973,305
survey_has_alternative_source,survey_year,0.000,0.000,No,1.000,305
survey_has_alternative_source,survey_parcel_sqft,-0.293,0.086,Yes,0.000,248
survey_has_alternative_source,survey_landscape_pct,-0.113,0.013,No,0.078,244
survey_has_alternative_source,survey_landscape_turf_pct,-0.090,0.008,No,0.153,256
survey_has_alternative_source,survey_irrigation_pct,-0.171,0.029,Yes,0.007,249
survey_has_alternative_source,Survey_Car_Washed,-0.103,0.011,No,0.077,297
survey_has_alternative_source,survey_walk_washed,-0.146,0.021,Yes,0.011,301
survey_has_alternative_source,survey_number_of_adults,0.066,0.004,No,0.255,302
survey_has_alternative_source,survey_number_of_teenagers,-0.008,0.000,No,0.886,305
survey_has_alternative_source,survey_number_of_children,0.059,0.003,No,0.305,305
survey_has_alternative_source,capita,0.065,0.004,No,0.256,305
survey_has_alternative_source,survey_homies,0.022,0.000,No,0.702,301
survey_has_alternative_source,survey_year_built,0.217,0.047,Yes,0.000,290
survey_has_alternative_source,survey_year_moved_in,0.198,0.039,Yes,0.001,296
survey_has_alternative_source,survey_indoor_sqft,-0.108,0.012,No,0.076,271
survey_has_alternative_source,survey_home_value,0.045,0.002,No,0.482,251
survey_has_alternative_source,survey_household_income,0.072,0.005,No,0.258,246
survey_has_alternative_source,TraceLengthDays,0.130,0.017,No,0.278,71
survey_has_alternative_source,TotalGPD,0.145,0.021,No,0.228,71
survey_has_alternative_source,IndoorGPD,0.127,0.016,No,0.292,71
survey_has_alternative_source,OutdoorGPD,0.101,0.010,No,0.416,67
survey_has_alternative_source,Clotheswashergpd,0.150,0.023,No,0.218,69
survey_has_alternative_source,Faucetgpd,0.005,0.000,No,0.965,71
survey_has_alternative_source,Leakgpd,0.099,0.010,No,0.412,71
survey_has_alternative_source,Othergpd,0.065,0.004,No,0.605,65
survey_has_alternative_source,Showergpd,0.118,0.014,No,0.329,70
survey_has_alternative_source,Toiletgpd,0.068,0.005,No,0.573,71
survey_has_alternative_source,Averageclotheswasherloadgal,-0.011,0.000,No,0.928,69
survey_has_alternative_source,Clotheswasherloadsperday,0.145,0.021,No,0.235,69
survey_has_alternative_source,Averageshowerseconds,0.070,0.005,No,0.564,70
survey_has_alternative_source,Averageshowergal,0.070,0.005,No,0.562,70
survey_has_alternative_source,Averageshowermodeflowgpm,-0.103,0.011,No,0.395,70
survey_has_alternative_source,Showersperday,0.096,0.009,No,0.431,70
survey_has_alternative_source,Showerminutesperday,0.093,0.009,No,0.444,70
survey_has_alternative_source,Averagetoiletflushvolume,-0.262,0.069,Yes,0.027,71
survey_has_alternative_source,Toiletflushstdev,0.001,0.000,No,0.990,71
survey_has_alternative_source,survey_age_of_home,-0.217,0.047,Yes,0.000,290
survey_has_alternative_source,pct_flushes_gt_2_2,-0.132,0.017,No,0.272,71
survey_has_alternative_source,pct_flushes_lt_2_2,0.132,0.017,No,0.272,71
survey_has_alternative_source,RandomSequence,-0.103,0.011,No,0.074,305
survey_has_alternative_source,NormalizedAnnual,0.118,0.014,Yes,0.045,287
survey_has_alternative_source,NormalizedNonseasonal,-0.030,0.001,No,0.805,71
survey_has_alternative_source,NormalizedSeasonal,0.261,0.068,Yes,0.042,61
survey_has_alternative_source,StandardizedAnnualresidualbyfamily,0.096,0.009,No,0.107,284
survey_has_alternative_source,StandardizedNonseasonalresidualbyfamily,-0.077,0.006,No,0.521,71
survey_has_alternative_source,StandardizedSeasonalresidualbyfamily,0.265,0.070,Yes,0.039,61
survey_rain_barrel,survey_roof_direction,0.000,0.000,Yes,0.000,5532
survey_rain_barrel,survey_irrigation,-0.009,0.000,No,0.500,5574
survey_rain_barrel,survey_irrigation_inground,-0.067,0.005,Yes,0.000,5574
survey_rain_barrel,survey_irrigation_HOA,-0.003,0.000,No,0.805,5574
survey_rain_barrel,Survey_Irrigation_InGround_Front_Automatic,-0.060,0.004,Yes,0.000,5574
survey_rain_barrel,Survey_Irrigation_InGround_Back_Automatic,-0.049,0.002,Yes,0.000,5574
survey_rain_barrel,survey_irrigation_inground_timer,-0.057,0.003,Yes,0.000,5574
survey_rain_barrel,survey_irrigation_sensor_rain,-0.013,0.000,No,0.348,4847
survey_rain_barrel,survey_irrigation_sensor_soil,-0.008,0.000,No,0.564,4847
survey_rain_barrel,survey_conservation,0.023,0.001,No,0.095,5318
survey_rain_barrel,survey_SFR,-0.004,0.000,No,0.742,5498
survey_rain_barrel,survey_has_apartment,0.017,0.000,No,0.195,5493
survey_rain_barrel,survey_separate_meters,0.020,0.000,No,0.158,4890
survey_rain_barrel,survey_household_pays,-0.010,0.000,No,0.458,5527
survey_rain_barrel,survey_adults_employed,-0.012,0.000,No,0.359,5465
survey_rain_barrel,survey_floors,0.069,0.005,Yes,0.000,5506
survey_rain_barrel,survey_renter,-0.012,0.000,No,0.393,5498
survey_rain_barrel,reuws1_attitude_A,-0.007,0.000,No,0.583,5399
survey_rain_barrel,survey_drought,-0.030,0.001,No,0.052,4267
survey_rain_barrel,survey_highest_grade,-0.008,0.000,No,0.539,5357
survey_rain_barrel,irrigated_area_sqft,0.052,0.003,No,0.082,1130
survey_rain_barrel,Q3,0.009,0.000,No,0.529,5259
survey_rain_barrel,Q4no,-0.013,0.000,No,0.319,5573
survey_rain_barrel,Q4year,0.015,0.000,No,0.256,5574
survey_rain_barrel,Q5no,0.029,0.001,Yes,0.033,5574
survey_rain_barrel,Q5year,-0.012,0.000,No,0.371,5574
survey_rain_barrel,Q6,-0.003,0.000,No,0.802,5574
survey_rain_barrel,Q13,-0.063,0.004,Yes,0.000,5422
survey_rain_barrel,Q14,-0.043,0.002,Yes,0.001,5414
survey_rain_barrel,Q20,0.004,0.000,No,0.794,5574
survey_rain_barrel,Q23no,0.017,0.000,No,0.206,5574
survey_rain_barrel,Q23length,-0.015,0.000,No,0.258,5574
survey_rain_barrel,Q23width,-0.016,0.000,No,0.230,5574
survey_rain_barrel,Q23depth,-0.016,0.000,No,0.246,5574
survey_rain_barrel,survey_year,0.000,0.000,No,1.000,5574
survey_rain_barrel,survey_parcel_sqft,-0.005,0.000,No,0.744,4405
survey_rain_barrel,survey_landscape_pct,0.021,0.000,No,0.170,4470
survey_rain_barrel,survey_landscape_turf_pct,0.018,0.000,No,0.229,4495
survey_rain_barrel,survey_irrigation_pct,-0.031,0.001,Yes,0.031,4769
survey_rain_barrel,Survey_Car_Washed,-0.003,0.000,No,0.821,5485
survey_rain_barrel,survey_walk_washed,-0.033,0.001,Yes,0.015,5476
survey_rain_barrel,survey_number_of_adults,0.007,0.000,No,0.621,5545
survey_rain_barrel,survey_number_of_teenagers,0.006,0.000,No,0.670,5574
survey_rain_barrel,survey_number_of_children,0.009,0.000,No,0.494,5574
survey_rain_barrel,capita,0.012,0.000,No,0.353,5574
survey_rain_barrel,survey_homies,0.019,0.000,No,0.169,5465
survey_rain_barrel,survey_year_built,-0.024,0.001,No,0.086,5330
survey_rain_barrel,survey_year_moved_in,-0.007,0.000,No,0.582,5443
survey_rain_barrel,survey_indoor_sqft,-0.026,0.001,No,0.071,4984
survey_rain_barrel,survey_monthly_rent,-0.020,0.000,No,0.642,546
survey_rain_barrel,survey_home_value,-0.013,0.000,No,0.381,4735
survey_rain_barrel,survey_household_income,-0.021,0.000,No,0.153,4564
survey_rain_barrel,TraceLengthDays,-0.060,0.004,Yes,0.038,1187
survey_rain_barrel,TotalGPD,-0.046,0.002,No,0.111,1187
survey_rain_barrel,IndoorGPD,-0.037,0.001,No,0.199,1187
survey_rain_barrel,OutdoorGPD,-0.038,0.001,No,0.202,1146
survey_rain_barrel,Bathtubgpd,-0.020,0.000,No,0.589,725
survey_rain_barrel,Clotheswashergpd,-0.046,0.002,No,0.121,1160
survey_rain_barrel,Dishwashergpd,0.012,0.000,No,0.711,906
survey_rain_barrel,Faucetgpd,-0.011,0.000,No,0.694,1187
survey_rain_barrel,Leakgpd,-0.007,0.000,No,0.799,1184
survey_rain_barrel,Othergpd,0.015,0.000,No,0.612,1099
survey_rain_barrel,Showergpd,-0.048,0.002,No,0.099,1178
survey_rain_barrel,Toiletgpd,-0.030,0.001,No,0.298,1187
survey_rain_barrel,Averageclotheswasherloadgal,-0.077,0.006,Yes,0.008,1160
survey_rain_barrel,Clotheswasherloadsperday,-0.029,0.001,No,0.324,1160
survey_rain_barrel,Averageshowerseconds,-0.049,0.002,No,0.093,1178
survey_rain_barrel,Averageshowergal,-0.055,0.003,No,0.060,1178
survey_rain_barrel,Averageshowermodeflowgpm,-0.019,0.000,No,0.509,1178
survey_rain_barrel,Showersperday,-0.035,0.001,No,0.225,1178
survey_rain_barrel,Showerminutesperday,-0.045,0.002,No,0.123,1178
survey_rain_barrel,Averagetoiletflushvolume,-0.051,0.003,No,0.077,1187
survey_rain_barrel,Toiletflushstdev,-0.026,0.001,No,0.371,1186
survey_rain_barrel,survey_age_of_home,0.024,0.001,No,0.086,5330
survey_rain_barrel,pct_flushes_gt_2_2,0.005,0.000,No,0.867,1187
survey_rain_barrel,pct_flushes_lt_2_2,-0.005,0.000,No,0.867,1187
survey_rain_barrel,RandomSequence,0.033,0.001,Yes,0.015,5574
survey_rain_barrel,NormalizedAnnual,-0.022,0.000,No,0.120,5104
survey_rain_barrel,NormalizedNonseasonal,-0.055,0.003,No,0.057,1188
survey_rain_barrel,NormalizedSeasonal,-0.003,0.000,No,0.919,1063
survey_rain_barrel,StandardizedAnnualresidualbyfamily,-0.028,0.001,Yes,0.047,5075
survey_rain_barrel,StandardizedNonseasonalresidualbyfamily,-0.058,0.003,Yes,0.045,1188
survey_rain_barrel,StandardizedSeasonalresidualbyfamily,-0.002,0.000,No,0.961,1063
survey_roof_direction,survey_irrigation,-0.011,0.000,No,0.432,5532
survey_roof_direction,survey_irrigation_inground,-0.059,0.003,Yes,0.000,5532
survey_roof_direction,survey_irrigation_HOA,-0.004,0.000,No,0.759,5532
survey_roof_direction,Survey_Irrigation_InGround_Front_Automatic,-0.064,0.004,Yes,0.000,5532
survey_roof_direction,Survey_Irrigation_InGround_Back_Automatic,-0.058,0.003,Yes,0.000,5532
survey_roof_direction,survey_irrigation_inground_timer,-0.064,0.004,Yes,0.000,5532
survey_roof_direction,survey_irrigation_sensor_rain,-0.003,0.000,No,0.861,4810
survey_roof_direction,survey_irrigation_sensor_soil,-0.010,0.000,No,0.495,4810
survey_roof_direction,survey_conservation,0.015,0.000,No,0.279,5277
survey_roof_direction,survey_SFR,-0.045,0.002,Yes,0.001,5456
survey_roof_direction,survey_has_apartment,-0.003,0.000,No,0.816,5451
survey_roof_direction,survey_separate_meters,-0.001,0.000,No,0.961,4850
survey_roof_direction,survey_household_pays,-0.012,0.000,No,0.357,5485
survey_roof_direction,survey_adults_employed,-0.024,0.001,No,0.077,5424
survey_roof_direction,survey_floors,-0.001,0.000,No,0.921,5464
survey_roof_direction,survey_renter,-0.008,0.000,No,0.573,5456
survey_roof_direction,reuws1_attitude_A,0.037,0.001,Yes,0.006,5358
survey_roof_direction,survey_drought,-0.002,0.000,No,0.891,4233
survey_roof_direction,survey_highest_grade,-0.041,0.002,Yes,0.003,5317
survey_roof_direction,irrigated_area_sqft,-0.006,0.000,No,0.848,1119
survey_roof_direction,Q3,0.013,0.000,No,0.334,5219
survey_roof_direction,Q4no,0.006,0.000,No,0.664,5531
survey_roof_direction,Q4year,-0.003,0.000,No,0.801,5532
survey_roof_direction,Q5no,0.073,0.005,Yes,0.000,5532
survey_roof_direction,Q5year,-0.052,0.003,Yes,0.000,5532
survey_roof_direction,Q6,0.030,0.001,Yes,0.028,5532
survey_roof_direction,Q13,-0.033,0.001,Yes,0.015,5380
survey_roof_direction,Q14,-0.070,0.005,Yes,0.000,5373
survey_roof_direction,Q20,-0.038,0.001,Yes,0.005,5532
survey_roof_direction,Q23no,0.014,0.000,No,0.287,5532
survey_roof_direction,Q23length,-0.014,0.000,No,0.309,5532
survey_roof_direction,Q23width,-0.015,0.000,No,0.253,5532
survey_roof_direction,Q23depth,-0.021,0.000,No,0.121,5532
survey_roof_direction,survey_year,0.000,0.000,No,1.000,5532
survey_roof_direction,survey_parcel_sqft,-0.025,0.001,No,0.093,4367
survey_roof_direction,survey_landscape_pct,0.027,0.001,No,0.074,4433
survey_roof_direction,survey_landscape_turf_pct,0.007,0.000,No,0.632,4458
survey_roof_direction,survey_irrigation_pct,-0.053,0.003,Yes,0.000,4734
survey_roof_direction,Survey_Car_Washed,0.006,0.000,No,0.677,5444
survey_roof_direction,survey_walk_washed,-0.043,0.002,Yes,0.002,5435
survey_roof_direction,survey_number_of_adults,0.020,0.000,No,0.137,5503
survey_roof_direction,survey_number_of_teenagers,-0.019,0.000,No,0.149,5532
survey_roof_direction,survey_number_of_children,-0.027,0.001,Yes,0.041,5532
survey_roof_direction,capita,-0.020,0.000,No,0.141,5532
survey_roof_direction,survey_homies,0.035,0.001,Yes,0.011,5424
survey_roof_direction,survey_year_built,-0.036,0.001,Yes,0.009,5289
survey_roof_direction,survey_year_moved_in,-0.031,0.001,Yes,0.022,5403
survey_roof_direction,survey_indoor_sqft,-0.054,0.003,Yes,0.000,4945
survey_roof_direction,survey_monthly_rent,-0.005,0.000,No,0.909,545
survey_roof_direction,survey_home_value,-0.043,0.002,Yes,0.003,4697
survey_roof_direction,survey_household_income,-0.042,0.002,Yes,0.005,4528
survey_roof_direction,TraceLengthDays,0.027,0.001,No,0.355,1176
survey_roof_direction,TotalGPD,-0.026,0.001,No,0.375,1176
survey_roof_direction,IndoorGPD,-0.036,0.001,No,0.222,1176
survey_roof_direction,OutdoorGPD,-0.022,0.000,No,0.459,1137
survey_roof_direction,Bathtubgpd,0.049,0.002,No,0.192,721
survey_roof_direction,Clotheswashergpd,0.013,0.000,No,0.662,1149
survey_roof_direction,Dishwashergpd,-0.067,0.005,Yes,0.044,897
survey_roof_direction,Faucetgpd,-0.024,0.001,No,0.410,1176
survey_roof_direction,Leakgpd,-0.004,0.000,No,0.881,1173
survey_roof_direction,Othergpd,-0.034,0.001,No,0.268,1089
survey_roof_direction,Showergpd,-0.044,0.002,No,0.133,1168
survey_roof_direction,Toiletgpd,-0.038,0.001,No,0.198,1176
survey_roof_direction,Averageclotheswasherloadgal,-0.043,0.002,No,0.143,1149
survey_roof_direction,Clotheswasherloadsperday,0.030,0.001,No,0.304,1149
survey_roof_direction,Averageshowerseconds,-0.007,0.000,No,0.821,1168
survey_roof_direction,Averageshowergal,-0.030,0.001,No,0.298,1168
survey_roof_direction,Averageshowermodeflowgpm,-0.014,0.000,No,0.621,1168
survey_roof_direction,Showersperday,-0.050,0.002,No,0.090,1168
survey_roof_direction,Showerminutesperday,-0.045,0.002,No,0.124,1168
survey_roof_direction,Averagetoiletflushvolume,-0.044,0.002,No,0.129,1176
survey_roof_direction,Toiletflushstdev,-0.017,0.000,No,0.554,1175
survey_roof_direction,survey_age_of_home,0.036,0.001,Yes,0.009,5289
survey_roof_direction,pct_flushes_gt_2_2,-0.019,0.000,No,0.511,1176
survey_roof_direction,pct_flushes_lt_2_2,0.019,0.000,No,0.511,1176
survey_roof_direction,RandomSequence,-0.014,0.000,No,0.315,5532
survey_roof_direction,NormalizedAnnual,-0.061,0.004,Yes,0.000,5064
survey_roof_direction,NormalizedNonseasonal,-0.039,0.002,No,0.184,1177
survey_roof_direction,NormalizedSeasonal,-0.026,0.001,No,0.396,1052
survey_roof_direction,StandardizedAnnualresidualbyfamily,-0.059,0.004,Yes,0.000,5035
survey_roof_direction,StandardizedNonseasonalresidualbyfamily,-0.063,0.004,Yes,0.030,1177
survey_roof_direction,StandardizedSeasonalresidualbyfamily,-0.026,0.001,No,0.403,1052
survey_irrigation,survey_irrigation_inground,0.306,0.094,Yes,0.000,5574
survey_irrigation,survey_irrigation_HOA,0.013,0.000,No,0.319,5574
survey_irrigation,Survey_Irrigation_InGround_Front_Automatic,0.238,0.056,Yes,0.000,5574
survey_irrigation,Survey_Irrigation_InGround_Back_Automatic,0.234,0.055,Yes,0.000,5574
survey_irrigation,survey_irrigation_inground_timer,0.246,0.060,Yes,0.000,5574
survey_irrigation,survey_irrigation_sensor_rain,0.056,0.003,Yes,0.000,4847
